module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson
M1,,,Tan 90 degrees + Cos 0 degrees =,0,1,undefined,,C,EASY,,,,DRAFT,Computed from question data,1,AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf,"{""raw"": ""5. Tan 90 degrees + Cos 0 degrees =\nA. 0\nB. 1\nC. undefined"", ""question"": ""Tan 90 degrees + Cos 0 degrees ="", ""options"": [""0"", ""1"", ""undefined""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""difficulty"": ""EASY""}"
M1,,,(2+6)2×2−45×2 =,– 20,58,38,,A,EASY,,,,REVIEWED,Computed: 2 = 2,1,AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf,"{""raw"": ""8. (2+6)2×2−45×2 =\nA. – 20\nB. 58\nC. 38"", ""question"": ""(2+6)2×2−45×2 ="", ""options"": [""– 20"", ""58"", ""38""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""difficulty"": ""EASY""}"
M1,,,Add 56° 47 minute 38 seconds to 31° 31 minutes 27 seconds,88 ° 19 minutes 5 seconds,87 ° 20 minutes 5 seconds,88 ° 18 minutes 5 seconds,,A,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf,"{""raw"": ""12. Add 56° 47 minute 38 seconds to 31° 31 minutes 27 seconds\nA. 88 ° 19 minutes 5 seconds\nB. 87 ° 20 minutes 5 seconds\nC. 88 ° 18 minutes 5 seconds"", ""question"": ""Add 56° 47 minute 38 seconds to 31° 31 minutes 27 seconds"", ""options"": [""88 ° 19 minutes 5 seconds"", ""87 ° 20 minutes 5 seconds"", ""88 ° 18 minutes 5 seconds""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""difficulty"": ""MEDIUM""}"
M1,M1.8.9,,What is the y-intercept of the graph of - x = - 6y +16,– 8 /3,– 3/8,8/3,,A,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf,"{""raw"": ""15. What is the y-intercept of the graph of - x = - 6y +16\nA. – 8 /3\nB. – 3/8\nC. 8/3"", ""question"": ""What is the y-intercept of the graph of - x = - 6y +16"", ""options"": [""– 8 /3"", ""– 3/8"", ""8/3""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,M1.8.9,,"16. Excluding 1, what is the lowest common factor of 36, 54 and 162?",9,6,2,,B,MEDIUM,,,,NEEDS_ANSWER,From Module 1 Answers.txt Test 1 Q6,1,AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf,"{""raw"": ""16. Excluding 1, what is the lowest common factor of 36, 54 and 162?\nA. 9\nB. 6\nC. 2"", ""question"": ""16. Excluding 1, what is the lowest common factor of 36, 54 and 162?"", ""options"": [""9"", ""6"", ""2""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,M1.8.9,,What is the gradient of the graph of – x = 6y +18,1/6,– 1/6,– x /6,,A,EASY,,,,DRAFT,Found in Suntech corpus,1,AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf,"{""raw"": ""17. What is the gradient of the graph of – x = 6y +18\nA. 1/6\nB. – 1/6\nC. – x /6"", ""question"": ""What is the gradient of the graph of – x = 6y +18"", ""options"": [""1/6"", ""– 1/6"", ""– x /6""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""EASY""}"
M1,M1.8.9,,Rewrite octal 14 as a number in base 10,12,68,21,,A,EASY,,,,REVIEWED,Computed from question data,1,AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf,"{""raw"": ""19. Rewrite octal 14 as a number in base 10\nA. 12\nB. 68\nC. 21"", ""question"": ""Rewrite octal 14 as a number in base 10"", ""options"": [""12"", ""68"", ""21""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""EASY""}"
M1,M1.10.1,,20. What is the value of 0.11 base 2 in base 10?,3,1/2,¾,,B,EASY,,,,DRAFT,Found in Suntech corpus,1,AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf,"{""raw"": ""20. What is the value of 0.11 base 2 in base 10?\nA. 3\nB. 1/2\nC. ¾"", ""question"": ""20. What is the value of 0.11 base 2 in base 10?"", ""options"": [""3"", ""1/2"", ""¾""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.10.1"", ""level"": null, ""difficulty"": ""EASY""}"
M1,M1.8.9,,Find the volume of a cuboid with dimensions 5 cm by 6 m by 10 cm.,300 cubic metres,0.003 cubic metres,0.0003 cubic metres,,A,MEDIUM,,,,DRAFT,Computed from question data,1,AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf,"{""raw"": ""21. Find the volume of a cuboid with dimensions 5 cm by 6 m by 10 cm.\nA. 300 cubic metres\nB. 0.003 cubic metres\nC. 0.0003 cubic metres"", ""question"": ""Find the volume of a cuboid with dimensions 5 cm by 6 m by 10 cm."", ""options"": [""300 cubic metres"", ""0.003 cubic metres"", ""0.0003 cubic metres""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,M1.8.9,,To covert imperial gallons to litres,Multiply by 4.5,Multiply by 4.6,Multiply by 4.7,,A,EASY,,,,DRAFT,Found in Suntech corpus,1,AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf,"{""raw"": ""25. To covert imperial gallons to litres\nA. Multiply by 4.5\nB. Multiply by 4.6\nC. Multiply by 4.7"", ""question"": ""To covert imperial gallons to litres"", ""options"": [""Multiply by 4.5"", ""Multiply by 4.6"", ""Multiply by 4.7""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""EASY""}"
M1,M1.8.9,,26. What is the supplement of 14 degrees 14 minutes and 39 seconds?,76 degrees 47 minutes 21 seconds,165 degrees 47 minutes 21 seconds,166 degrees 47 minutes 21 seconds,,C,MEDIUM,,,,NEEDS_ANSWER,Computed (supplement): 166,1,AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf,"{""raw"": ""26. What is the supplement of 14 degrees 14 minutes and 39 seconds?\nA. 76 degrees 47 minutes 21 seconds\nB. 165 degrees 47 minutes 21 seconds\nC. 166 degrees 47 minutes 21 seconds"", ""question"": ""26. What is the supplement of 14 degrees 14 minutes and 39 seconds?"", ""options"": [""76 degrees 47 minutes 21 seconds"", ""165 degrees 47 minutes 21 seconds"", ""166 degrees 47 minutes 21 seconds""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,M1.8.9,,28. What is the angle between the hands of the clock at 3:15 pm?,30 degrees,15 degrees,7.5 degrees,,C,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf,"{""raw"": ""28. What is the angle between the hands of the clock at 3:15 pm?\nA. 30 degrees\nB. 15 degrees\nC. 7.5 degrees"", ""question"": ""28. What is the angle between the hands of the clock at 3:15 pm?"", ""options"": [""30 degrees"", ""15 degrees"", ""7.5 degrees""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,,,Factorise −6+𝑥2−𝑥,x = 3 and x = - 2,x = - 3 and x = 2,(x -3)(x + 2),,A,EASY,,,,DRAFT,Found in Suntech corpus,1,AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf,"{""raw"": ""29. Factorise −6+𝑥2−𝑥\nA. x = 3 and x = - 2\nB. x = - 3 and x = 2\nC. (x -3)(x + 2)"", ""question"": ""Factorise −6+𝑥2−𝑥"", ""options"": [""x = 3 and x = - 2"", ""x = - 3 and x = 2"", ""(x -3)(x + 2)""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""difficulty"": ""EASY""}"
M1,M1.10.1,,30. What is the value of 210 degrees in radians?,6/7 pi,7/6 pi,1.61 pi,,A,EASY,,,,DRAFT,Found in Suntech corpus,1,AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf,"{""raw"": ""30. What is the value of 210 degrees in radians?\nA. 6/7 pi\nB. 7/6 pi\nC. 1.61 pi"", ""question"": ""30. What is the value of 210 degrees in radians?"", ""options"": [""6/7 pi"", ""7/6 pi"", ""1.61 pi""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.10.1"", ""level"": null, ""difficulty"": ""EASY""}"
M1,M1.8.9,,"Find u if, − = 4",7.25,– 72.5,– 7.25,,A,EASY,,,,DRAFT,Found in Suntech corpus,1,AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf,"{""raw"": ""32. Find u if, − = 4\n3 2\nA. 7.25\nB. – 72.5\nC. – 7.25\n3𝑇"", ""question"": ""Find u if, − = 4"", ""options"": [""7.25"", ""– 72.5"", ""– 7.25""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""EASY""}"
M1,M1.8.9,,Make r the subject of the relation 2√ = 𝑏,𝑟 =,𝑟 =,𝑟 =,,B,EASY,,,,NEEDS_ANSWER,Matched ameprep Q14 (sim=0.81),1,AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf,"{""raw"": ""33. Make r the subject of the relation 2√ = 𝑏\n𝑎𝑟\n12𝑇\nA. 𝑟 =\n𝑎𝑏2\n6𝑇\nB. 𝑟 =\n𝑎𝑏2\n3𝑇\nC. 𝑟 =\n2𝑎𝑏2"", ""question"": ""Make r the subject of the relation 2√ = 𝑏"", ""options"": [""𝑟 ="", ""𝑟 ="", ""𝑟 =""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""EASY""}"
M1,,,Solve simultaneously,"(5 , 4)","(- 4 , 5)","(4 , 5)",,A,EASY,,,,DRAFT,Found in Suntech corpus,1,AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf,"{""raw"": ""35. Solve simultaneously\n4x – 3y = 1\nx + 3y = 19\nA. (5 , 4)\nB. (- 4 , 5)\nC. (4 , 5)\n2 1"", ""question"": ""Solve simultaneously"", ""options"": [""(5 , 4)"", ""(- 4 , 5)"", ""(4 , 5)""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""difficulty"": ""EASY""}"
M1,M1.8.9,,Find a quadratic equation whose roots are − and 1 .,6x2 - 5x – 6,6x2 -+5x – 6,6x2 - 5x = 6,,A,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf,"{""raw"": ""36. Find a quadratic equation whose roots are − and 1 .\n3 2\nA. 6x2 - 5x – 6\nB. 6x2 -+5x – 6\nC. 6x2 - 5x = 6"", ""question"": ""Find a quadratic equation whose roots are − and 1 ."", ""options"": [""6x2 - 5x – 6"", ""6x2 -+5x – 6"", ""6x2 - 5x = 6""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,M1.9.5,,Write octal 37·13 in decimal,31·140625,31·146025,31·140605,,A,EASY,,,,DRAFT,Found in Suntech corpus,1,AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf,"{""raw"": ""37. Write octal 37·13 in decimal\nA. 31·140625\nB. 31·146025\nC. 31·140605"", ""question"": ""Write octal 37·13 in decimal"", ""options"": [""31·140625"", ""31·146025"", ""31·140605""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.9.5"", ""level"": null, ""difficulty"": ""EASY""}"
M1,,,Convert A7 to binary.,1 1 1 0 0 1 1 1,1 0 1 10 1 1 1,1 0 1 0 0 1 1 1,,A,EASY,,,,DRAFT,Found in Suntech corpus,1,AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf,"{""raw"": ""38. Convert A7 to binary.\n16\nA. 1 1 1 0 0 1 1 1\n2\nB. 1 0 1 10 1 1 1\n2\nC. 1 0 1 0 0 1 1 1\n2"", ""question"": ""Convert A7 to binary."", ""options"": [""1 1 1 0 0 1 1 1"", ""1 0 1 10 1 1 1"", ""1 0 1 0 0 1 1 1""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""difficulty"": ""EASY""}"
M1,M1.8.9,,A quadrilateral with the following properties best fits a,square,trapezoid,parallelogram,,C,MEDIUM,,,,NEEDS_ANSWER,Found in Suntech corpus (score=1),1,AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf,"{""raw"": ""39. A quadrilateral with the following properties best fits a\nEach pair of opposite sides is equal in length.\nEach pair of opposite angles are equal\nThe diagonals bisect each other\nA. square\nB. trapezoid\nC. parallelogram"", ""question"": ""A quadrilateral with the following properties best fits a"", ""options"": [""square"", ""trapezoid"", ""parallelogram""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,M1.8.9,,"40. What is the cubic capacity of a 2 cylinder engine, with a bore of 77mm and a stroke of 89mm?",414440 mm3,828880 mm3,828880 L,,A,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf,"{""raw"": ""40. What is the cubic capacity of a 2 cylinder engine, with a bore of 77mm and a stroke of 89mm?\nA. 414440 mm3\nB. 828880 mm3\nC. 828880 L"", ""question"": ""40. What is the cubic capacity of a 2 cylinder engine, with a bore of 77mm and a stroke of 89mm?"", ""options"": [""414440 mm3"", ""828880 mm3"", ""828880 L""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M1  MOCK  AUG TT3 EXTRA 1_230817_091323.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,M1.8.9,,"The following numbers represent temperatures in Kelvin 79, 73, 72, 70, 72, 66, 81, 75. Find the",70,72.5,73,,B,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET M1 SAMPLE SET 3 WITHOUT ANSWERS_230824_114532.pdf,"{""raw"": ""3. The following numbers represent temperatures in Kelvin 79, 73, 72, 70, 72, 66, 81, 75. Find the\nmedian.\nA. 70\nB. 72.5\nC. 73"", ""question"": ""The following numbers represent temperatures in Kelvin 79, 73, 72, 70, 72, 66, 81, 75. Find the"", ""options"": [""70"", ""72.5"", ""73""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M1 SAMPLE SET 3 WITHOUT ANSWERS_230824_114532.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.8.9"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,M1.11.2,,5. Which expression has the same value as the expression shown below?,3/8 + 7/8,– 3/8 + 7/8,– 3/8 + - 7/8,,A,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,AEROJET M1 SAMPLE SET 3 WITHOUT ANSWERS_230824_114532.pdf,"{""raw"": ""5. Which expression has the same value as the expression shown below?\n-3/8 – 7/8\nA. 3/8 + 7/8\nB. – 3/8 + 7/8\nC. – 3/8 + - 7/8\n2"", ""question"": ""5. Which expression has the same value as the expression shown below?"", ""options"": [""3/8 + 7/8"", ""– 3/8 + 7/8"", ""– 3/8 + - 7/8""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M1 SAMPLE SET 3 WITHOUT ANSWERS_230824_114532.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.11.2"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M1,M1.11.2,,thermometer to read 0°F ?,4 °F,11 °F,15 °F,,A,EASY,"7. At sunset, a thermometer had a reading of 4°F. During the night, the temperature decreased 15°F.",,,DRAFT,Found in Suntech corpus,1,AEROJET M1 SAMPLE SET 3 WITHOUT ANSWERS_230824_114532.pdf,"{""raw"": ""7. At sunset, a thermometer had a reading of 4°F. During the night, the temperature decreased 15°F.\nAfter the decrease, what is the total number of degrees that the temperature must change for the\nthermometer to read 0°F ?\nA. 4 °F\nB. 11 °F\nC. 15 °F"", ""question"": ""thermometer to read 0°F ?"", ""options"": [""4 °F"", ""11 °F"", ""15 °F""], ""correct"": null, ""answer_text"": null, ""category"": ""7. At sunset, a thermometer had a reading of 4°F. During the night, the temperature decreased 15°F."", ""source_file"": ""AEROJET M1 SAMPLE SET 3 WITHOUT ANSWERS_230824_114532.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.11.2"", ""level"": null, ""difficulty"": ""EASY""}"
M1,M1.10.1,,10. What is the value of 12.5 – 31/2 + 1 ¼ ?,– 20.25,– 17/4,– 7/4,,A,EASY,,,,DRAFT,Found in Suntech corpus,1,AEROJET M1 SAMPLE SET 3 WITHOUT ANSWERS_230824_114532.pdf,"{""raw"": ""10. What is the value of 12.5 – 31/2 + 1 ¼ ?\nA. – 20.25\nB. – 17/4\nC. – 7/4"", ""question"": ""10. What is the value of 12.5 – 31/2 + 1 ¼ ?"", ""options"": [""– 20.25"", ""– 17/4"", ""– 7/4""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""AEROJET M1 SAMPLE SET 3 WITHOUT ANSWERS_230824_114532.pdf"", ""source_module"": ""M1"", ""fmt"": ""pdf"", ""module"": ""M1"", ""syllabusRef"": ""M1.10.1"", ""level"": null, ""difficulty"": ""EASY""}"
