module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson,isEssay
M2,,,When calculating the distance of the center of gravity (CG) of an aircraft from a datum x. This,masses multiplied by the total mass,moments of the masses divided by the total mass,moments of the masses multiplied by the total mass,,masses multiplied by the total mass,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""When calculating the distance of the center of gravity (CG) of an aircraft from a datum x. This"", ""question"": ""When calculating the distance of the center of gravity (CG) of an aircraft from a datum x. This"", ""options"": [""masses multiplied by the total mass"", ""moments of the masses divided by the total mass"", ""moments of the masses multiplied by the total mass""], ""correct"": ""masses multiplied by the total mass"", ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,The stress of a material is defined as:,", with units in Nm2","Force × Area, with units in Nm2",", with units in N/m2",,"Force × Area, with units in Nm2",EASY,,,,DRAFT,Found in Suntech corpus,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""The stress of a material is defined as:"", ""question"": ""The stress of a material is defined as:"", ""options"": ["", with units in Nm2"", ""Force × Area, with units in Nm2"", "", with units in N/m2""], ""correct"": ""Force × Area, with units in Nm2"", ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,"The stiffness of a material when subject to tensile loads, is measured by the:",tensile stress,modulus of rigidity,modulus of elasticity,,tensile stress,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""The stiffness of a material when subject to tensile loads, is measured by the:"", ""question"": ""The stiffness of a material when subject to tensile loads, is measured by the:"", ""options"": [""tensile stress"", ""modulus of rigidity"", ""modulus of elasticity""], ""correct"": ""tensile stress"", ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,"When a metal rod 20 cm long is subject to a tensile load, it extends by 0.1 mm, its strain will be:",0.0005,2.0,0.05,,2.0,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""When a metal rod 20 cm long is subject to a tensile load, it extends by 0.1 mm, its strain will be:"", ""question"": ""When a metal rod 20 cm long is subject to a tensile load, it extends by 0.1 mm, its strain will be:"", ""options"": [""0.0005"", ""2.0"", ""0.05""], ""correct"": ""2.0"", ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,Ductility may be defined as the:,tendency to break easily or suddenly with little or no prior extension,ability to be drawn out into threads of wire,ability to withstand suddenly applied shock loads,,ability to be drawn out into threads of wire,EASY,,,,ANSWERED,Verified from ANSWERS MODULE 02 QUESTIONS BANK BySFoS 2 answer key (Q33),1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""Ductility may be defined as the:"", ""question"": ""Ductility may be defined as the:"", ""options"": [""tendency to break easily or suddenly with little or no prior extension"", ""ability to be drawn out into threads of wire"", ""ability to withstand suddenly applied shock loads""], ""correct"": ""ability to be drawn out into threads of wire"", ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,Specific strength is a particularly important characteristic for aircraft materials because:,it is a measure of the energy per unit mass of the material,the density of the material can be ignored,it is a measure of the stiffness of the material,,it is a measure of the energy per unit mass of the material,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""Specific strength is a particularly important characteristic for aircraft materials because:"", ""question"": ""Specific strength is a particularly important characteristic for aircraft materials because:"", ""options"": [""it is a measure of the energy per unit mass of the material"", ""the density of the material can be ignored"", ""it is a measure of the stiffness of the material""], ""correct"": ""it is a measure of the energy per unit mass of the material"", ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.02.05,,The linear equations of motion rely for their derivation on one very important fact which is that the:,velocity remains constant,velocity is the distance divided by the time taken,acceleration is assumed to be constant,,velocity remains constant,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""The linear equations of motion rely for their derivation on one very important fact which is that the:"", ""question"": ""The linear equations of motion rely for their derivation on one very important fact which is that the:"", ""options"": [""velocity remains constant"", ""velocity is the distance divided by the time taken"", ""acceleration is assumed to be constant""], ""correct"": ""velocity remains constant"", ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,"With reference to the graph given in Figure 6.13, At the point P the vehicle must be:",stationary,accelerating,traveling at constant velocity,,traveling at constant velocity,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""With reference to the graph given in Figure 6.13, At the point P the vehicle must be:"", ""question"": ""With reference to the graph given in Figure 6.13, At the point P the vehicle must be:"", ""options"": [""stationary"", ""accelerating"", ""traveling at constant velocity""], ""correct"": ""traveling at constant velocity"", ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.02.05,,"Figure 6.14 shows a velocity–time graph for a vehicle, for which the:",initial acceleration is 2 m/s 2,maximum velocity is 7 m/s,acceleration between 2 and 6 s is 1 m/s 2,,initial acceleration is 2 m/s 2,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""Figure 6.14 shows a velocity–time graph for a vehicle, for which the:"", ""question"": ""Figure 6.14 shows a velocity–time graph for a vehicle, for which the:"", ""options"": [""initial acceleration is 2 m/s 2"", ""maximum velocity is 7 m/s"", ""acceleration between 2 and 6 s is 1 m/s 2""], ""correct"": ""initial acceleration is 2 m/s 2"", ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,"Given that an aircraft accelerates from rest at 3 m/s2, then its final velocity after 36 s will be:",118 m/s,108 m/s,72 m/s,,118 m/s,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""Given that an aircraft accelerates from rest at 3 m/s2, then its final velocity after 36 s will be:"", ""question"": ""Given that an aircraft accelerates from rest at 3 m/s2, then its final velocity after 36 s will be:"", ""options"": [""118 m/s"", ""108 m/s"", ""72 m/s""], ""correct"": ""118 m/s"", ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.02.05,,"Newton’s third law, essentially states that:",the inertia force is equal and opposite to the accelerating force,a body stays in a state of rest until acted upon by an external force,force is equal to mass multiplied by acceleration,,the inertia force is equal and opposite to the accelerating force,EASY,,,,DRAFT,Found in Suntech corpus,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""Newton’s third law, essentially states that:"", ""question"": ""Newton’s third law, essentially states that:"", ""options"": [""the inertia force is equal and opposite to the accelerating force"", ""a body stays in a state of rest until acted upon by an external force"", ""force is equal to mass multiplied by acceleration""], ""correct"": ""the inertia force is equal and opposite to the accelerating force"", ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,The force produced by a fluid is the:,fluid mass flow rate divided by its velocity,fluid mass flow rate multiplied by its velocity,mass of the fluid multiplied by its velocity,,fluid mass flow rate divided by its velocity,EASY,,,,DRAFT,Found in Suntech corpus,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""The force produced by a fluid is the:"", ""question"": ""The force produced by a fluid is the:"", ""options"": [""fluid mass flow rate divided by its velocity"", ""fluid mass flow rate multiplied by its velocity"", ""mass of the fluid multiplied by its velocity""], ""correct"": ""fluid mass flow rate divided by its velocity"", ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.02.05,,The mass airflow through a propeller is 400 kg/s. If the inlet velocity is 50 m/s and the outlet velocity,20 kN,8 kN,2000 N,,8 kN,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""The mass airflow through a propeller is 400 kg/s. If the inlet velocity is 50 m/s and the outlet velocity"", ""question"": ""The mass airflow through a propeller is 400 kg/s. If the inlet velocity is 50 m/s and the outlet velocity"", ""options"": [""20 kN"", ""8 kN"", ""2000 N""], ""correct"": ""8 kN"", ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.02.05,,"Given that 1 rev = 2𝜋 rad and assuming 𝜋 = , then 14 rev is equivalent to:",22 rad,44 rad,88 rad,,44 rad,MEDIUM,,,,ANSWERED,Verified from ANSWERS MODULE 02 QUESTIONS BANK BySFoS 2 answer key (Q43),1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""Given that 1 rev = 2𝜋 rad and assuming 𝜋 = , then 14 rev is equivalent to:"", ""question"": ""Given that 1 rev = 2𝜋 rad and assuming 𝜋 = , then 14 rev is equivalent to:"", ""options"": [""22 rad"", ""44 rad"", ""88 rad""], ""correct"": ""44 rad"", ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,"The centripetal force required to hold an aircraft with a mass of 90,000 kg in a steady turn of radius",3.0 MN,300 kN,30 kN,,3.0 MN,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""The centripetal force required to hold an aircraft with a mass of 90,000 kg in a steady turn of radius"", ""question"": ""The centripetal force required to hold an aircraft with a mass of 90,000 kg in a steady turn of radius"", ""options"": [""3.0 MN"", ""300 kN"", ""30 kN""], ""correct"": ""3.0 MN"", ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.02.05,,Gyroscopes are used within aircraft inertial navigation systems because they possess:,rigidity and precess when their rotor assembly is acted upon by an external force,agility and process when their rotor assembly is acted upon by an external force,agility and precess when their rotor assembly is acted upon by an external force,,agility and precess when their rotor assembly is acted upon by an external force,MEDIUM,,,,ANSWERED,Verified from ANSWERS MODULE 02 QUESTIONS BANK BySFoS 2 answer key (Q45),1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""Gyroscopes are used within aircraft inertial navigation systems because they possess:"", ""question"": ""Gyroscopes are used within aircraft inertial navigation systems because they possess:"", ""options"": [""rigidity and precess when their rotor assembly is acted upon by an external force"", ""agility and process when their rotor assembly is acted upon by an external force"", ""agility and precess when their rotor assembly is acted upon by an external force""], ""correct"": ""agility and precess when their rotor assembly is acted upon by an external force"", ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,M2.02.05,,"With respect to simple harmonic motion, amplitude is defined as the:",distance completed in one time period,number of cycles completed in unit time,distance of the highest or lowest point of the motion from the central position,,distance of the highest or lowest point of the motion from the central position,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""With respect to simple harmonic motion, amplitude is defined as the:"", ""question"": ""With respect to simple harmonic motion, amplitude is defined as the:"", ""options"": [""distance completed in one time period"", ""number of cycles completed in unit time"", ""distance of the highest or lowest point of the motion from the central position""], ""correct"": ""distance of the highest or lowest point of the motion from the central position"", ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": ""M2.02.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,"47. Which of the following devices, has been designed to convert electrical energy into sound energy?",Mains transformer,Loudspeaker,Telephone mouthpiece,,Loudspeaker,MEDIUM,,,,DRAFT,From M2 answer key Q47,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""47. Which of the following devices, has been designed to convert electrical energy into sound energy?"", ""question"": ""47. Which of the following devices, has been designed to convert electrical energy into sound energy?"", ""options"": [""Mains transformer"", ""Loudspeaker"", ""Telephone mouthpiece""], ""correct"": ""Loudspeaker"", ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,48. Which of the following expressions defines power?,Work done per unit time,Force per unit length,Force per unit time 52.,,Work done per unit time,MEDIUM,,,,DRAFT,From M2 answer key Q48,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""48. Which of the following expressions defines power?"", ""question"": ""48. Which of the following expressions defines power?"", ""options"": [""Work done per unit time"", ""Force per unit length"", ""Force per unit time 52.""], ""correct"": ""Work done per unit time"", ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,49. Which of the following quantities has the same units as energy?,Work,Power,Velocity,,Power,MEDIUM,,,,DRAFT,From M2 answer key Q49,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""49. Which of the following quantities has the same units as energy?"", ""question"": ""49. Which of the following quantities has the same units as energy?"", ""options"": [""Work"", ""Power"", ""Velocity""], ""correct"": ""Power"", ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,50. Which of the following quantities remains constant for an object falling freely towards the earth?,Potential energy,Acceleration,Kinetic energy,,Acceleration,MEDIUM,,,,DRAFT,From M2 answer key Q50,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""50. Which of the following quantities remains constant for an object falling freely towards the earth?"", ""question"": ""50. Which of the following quantities remains constant for an object falling freely towards the earth?"", ""options"": [""Potential energy"", ""Acceleration"", ""Kinetic energy""], ""correct"": ""Acceleration"", ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,The force acting on a 10 kg mass is 25 N. The acceleration is:,0.4 m/s2,25 m/s2,2.5 m/s2,,0.4 m/s2,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""The force acting on a 10 kg mass is 25 N. The acceleration is:"", ""question"": ""The force acting on a 10 kg mass is 25 N. The acceleration is:"", ""options"": [""0.4 m/s2"", ""25 m/s2"", ""2.5 m/s2""], ""correct"": ""0.4 m/s2"", ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,It is determined by taking the slope of the elastic section of the stress-strain curve for a given,modulus of rigidity,stiffness of a material,modulus of young,,modulus of young,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,DOC-20230901-WA0010_230901_121127.pdf,"{""raw"": ""It is determined by taking the slope of the elastic section of the stress-strain curve for a given"", ""question"": ""It is determined by taking the slope of the elastic section of the stress-strain curve for a given"", ""options"": [""modulus of rigidity"", ""stiffness of a material"", ""modulus of young""], ""correct"": ""modulus of young"", ""answer_text"": null, ""category"": null, ""source_file"": ""DOC-20230901-WA0010_230901_121127.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,5 88) What is 30% of 0.01?,0003,5 m^3 9,5 m^3 Convert into decimal the fraction 5/8 of 60.,,5 m^3 9,EASY,,,,DRAFT,From M2 answer key Q5,1,EASA PART66 MODULE 01 NEW PART 1 (1) 2023-06-02 16_30_11.pdf,"{""raw"": ""5 88) What is 30% of 0.01?"", ""question"": ""5 88) What is 30% of 0.01?"", ""options"": [""0003"", ""5 m^3 9"", ""5 m^3 Convert into decimal the fraction 5/8 of 60.""], ""correct"": ""5 m^3 9"", ""answer_text"": null, ""category"": null, ""source_file"": ""EASA PART66 MODULE 01 NEW PART 1 (1) 2023-06-02 16_30_11.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,"If 42% = 15000, what is 100%?","001 inch, when using the dial gauge, you",000006 volts can be written a should,,,000006 volts can be written a should,MEDIUM,,,,ANSWERED,Verified from ANSWERS MODULE 02 QUESTIONS BANK BySFoS 2 answer key (Q2),1,EASA PART66 MODULE 01 NEW PART 1 (1) 2023-06-02 16_30_11.pdf,"{""raw"": ""If 42% = 15000, what is 100%?"", ""question"": ""If 42% = 15000, what is 100%?"", ""options"": [""001 inch, when using the dial gauge, you"", ""000006 volts can be written a should""], ""correct"": ""000006 volts can be written a should"", ""answer_text"": null, ""category"": null, ""source_file"": ""EASA PART66 MODULE 01 NEW PART 1 (1) 2023-06-02 16_30_11.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,What is the ratio of 5 feet to 30 inches?,14 x 10^-4,08m 240 gallons,092 litres gear with 48 teeth at 120 RPM. Find the speed,,14 x 10^-4,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,EASA PART66 MODULE 01 NEW PART 1 (1) 2023-06-02 16_30_11.pdf,"{""raw"": ""What is the ratio of 5 feet to 30 inches?"", ""question"": ""What is the ratio of 5 feet to 30 inches?"", ""options"": [""14 x 10^-4"", ""08m 240 gallons"", ""092 litres gear with 48 teeth at 120 RPM. Find the speed""], ""correct"": ""14 x 10^-4"", ""answer_text"": null, ""category"": null, ""source_file"": ""EASA PART66 MODULE 01 NEW PART 1 (1) 2023-06-02 16_30_11.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,"If 20% of 120 is 24, what is 24% of 20?",8,.,,,8,MEDIUM,,,,ANSWERED,Verified from ANSWERS MODULE 02 QUESTIONS BANK BySFoS 2 answer key (Q4),1,EASA PART66 MODULE 01 NEW PART 1 (1) 2023-06-02 16_30_11.pdf,"{""raw"": ""If 20% of 120 is 24, what is 24% of 20?"", ""question"": ""If 20% of 120 is 24, what is 24% of 20?"", ""options"": [""8"", "".""], ""correct"": ""8"", ""answer_text"": null, ""category"": null, ""source_file"": ""EASA PART66 MODULE 01 NEW PART 1 (1) 2023-06-02 16_30_11.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,In which order are atomic shells b. Because of the electrostatic,Innermost shell outwards c. Because of the force of attraction,Innermost shells inwards,Outermost shell outwards,,Innermost shell outwards c. Because of the force of attraction,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,electron arrangement_112054.pdf,"{""raw"": ""In which order are atomic shells b. Because of the electrostatic"", ""question"": ""In which order are atomic shells b. Because of the electrostatic"", ""options"": [""Innermost shell outwards c. Because of the force of attraction"", ""Innermost shells inwards"", ""Outermost shell outwards""], ""correct"": ""Innermost shell outwards c. Because of the force of attraction"", ""answer_text"": null, ""category"": null, ""source_file"": ""electron arrangement_112054.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,What is the atomic number for,8 electrons c. 11,18 electrons,32 electrons,,8 electrons c. 11,EASY,,,,DRAFT,Found in Suntech corpus,1,electron arrangement_112054.pdf,"{""raw"": ""What is the atomic number for"", ""question"": ""What is the atomic number for"", ""options"": [""8 electrons c. 11"", ""18 electrons"", ""32 electrons""], ""correct"": ""8 electrons c. 11"", ""answer_text"": null, ""category"": null, ""source_file"": ""electron arrangement_112054.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,Electrons in the same orbit have,32 increasing order of electron density:,50 d f p s,64 a. s p f d,,32 increasing order of electron density:,HARD,,,,DRAFT,Found in Suntech corpus,1,electron arrangement_112054.pdf,"{""raw"": ""Electrons in the same orbit have"", ""question"": ""Electrons in the same orbit have"", ""options"": [""32 increasing order of electron density:"", ""50 d f p s"", ""64 a. s p f d""], ""correct"": ""32 increasing order of electron density:"", ""answer_text"": null, ""category"": null, ""source_file"": ""electron arrangement_112054.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""HARD"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,The mathematical formulation of the,Neil Borh 10. Choose the correct electron,Charles-Augustin Coulomb configuration for Phosphorus,Neils Bohr a. [Ne] 1s2 2s2 3s2 3p1,,Neil Borh 10. Choose the correct electron,HARD,,,,ANSWERED,Verified from ANSWERS MODULE 02 QUESTIONS BANK BySFoS 2 answer key (Q4),1,electron arrangement_112054.pdf,"{""raw"": ""The mathematical formulation of the"", ""question"": ""The mathematical formulation of the"", ""options"": [""Neil Borh 10. Choose the correct electron"", ""Charles-Augustin Coulomb configuration for Phosphorus"", ""Neils Bohr a. [Ne] 1s2 2s2 3s2 3p1""], ""correct"": ""Neil Borh 10. Choose the correct electron"", ""answer_text"": null, ""category"": null, ""source_file"": ""electron arrangement_112054.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""HARD"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,"In refence to question 3, what",Paul’s exclusion principle 11. If Carbon has a mass number of 12,Pauli’s electron principle with neutron number 6. How many,Pauli’s exclusion principle electrons will be on its outer shell?,,Pauli’s electron principle with neutron number 6. How many,HARD,,,,ANSWERED,Verified from ANSWERS MODULE 02 QUESTIONS BANK BySFoS 2 answer key (Q5),1,electron arrangement_112054.pdf,"{""raw"": ""In refence to question 3, what"", ""question"": ""In refence to question 3, what"", ""options"": [""Paul’s exclusion principle 11. If Carbon has a mass number of 12"", ""Pauli’s electron principle with neutron number 6. How many"", ""Pauli’s exclusion principle electrons will be on its outer shell?""], ""correct"": ""Pauli’s electron principle with neutron number 6. How many"", ""answer_text"": null, ""category"": null, ""source_file"": ""electron arrangement_112054.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""HARD"", ""subTopic"": """", ""isEssay"": false}",False
M2,,,"From question 11, what is the c. For ionization to take place, there","K 18. s, p, d, f is the representation of",L what?,M a. Shells,,"K 18. s, p, d, f is the representation of",HARD,,,,DRAFT,Found in Suntech corpus,1,electron arrangement_112054.pdf,"{""raw"": ""From question 11, what is the c. For ionization to take place, there"", ""question"": ""From question 11, what is the c. For ionization to take place, there"", ""options"": [""K 18. s, p, d, f is the representation of"", ""L what?"", ""M a. Shells""], ""correct"": ""K 18. s, p, d, f is the representation of"", ""answer_text"": null, ""category"": null, ""source_file"": ""electron arrangement_112054.pdf"", ""source_module"": ""M2"", ""fmt"": ""csv"", ""module"": ""M2"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""HARD"", ""subTopic"": """", ""isEssay"": false}",False
