module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson,isEssay
M13,M13.88.7,,Why is indicated altitude useful for pilots flying at low altitudes?,To measure fuel consumption,To measure terrain clearance,To monitor engine performance,,To measure terrain clearance,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""Why is indicated altitude useful for pilots flying at low altitudes?"", ""question"": ""Why is indicated altitude useful for pilots flying at low altitudes?"", ""options"": [""To measure fuel consumption"", ""To measure terrain clearance"", ""To monitor engine performance""], ""correct"": ""To measure terrain clearance"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.88.7"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.7(c),,What is pressure altitude or flight level used for?,To measure the aircraft's height above sea level,To maintain vertical separation between aircraft flying at higher altitudes,To measure terrain clearance,,To measure the aircraft's height above sea level,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus,1,MODULE 13_Questions.pdf,"{""raw"": ""What is pressure altitude or flight level used for?"", ""question"": ""What is pressure altitude or flight level used for?"", ""options"": [""To measure the aircraft's height above sea level"", ""To maintain vertical separation between aircraft flying at higher altitudes"", ""To measure terrain clearance""], ""correct"": ""To measure the aircraft's height above sea level"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.7(c)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.1.00000,,mercury or 1013.2 hPa)?,Actual altitude above the Earth's surface,Altitude above the aircraft's current position,Height above a standard pressure level (not an actual point),,,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option,1,MODULE 13_Questions.pdf,"{""raw"": ""mercury or 1013.2 hPa)?"", ""question"": ""mercury or 1013.2 hPa)?"", ""options"": [""Actual altitude above the Earth's surface"", ""Altitude above the aircraft's current position"", ""Height above a standard pressure level (not an actual point)""], ""correct"": """", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.1.00000"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.7(c),,"What is the flight level when an aircraft is flying at 32,000 feet pressure altitude?",Flight Level 320,Flight Level 3200,Flight Level 32,,Flight Level 320,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus,1,MODULE 13_Questions.pdf,"{""raw"": ""What is the flight level when an aircraft is flying at 32,000 feet pressure altitude?"", ""question"": ""What is the flight level when an aircraft is flying at 32,000 feet pressure altitude?"", ""options"": [""Flight Level 320"", ""Flight Level 3200"", ""Flight Level 32""], ""correct"": ""Flight Level 320"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.7(c)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.0.3,,What does the altimeter show when set to the QFE (Field Elevation) setting?,Height above the ground during approach,Altitude above sea level,Pressure altitude at sea level,,,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option,1,MODULE 13_Questions.pdf,"{""raw"": ""What does the altimeter show when set to the QFE (Field Elevation) setting?"", ""question"": ""What does the altimeter show when set to the QFE (Field Elevation) setting?"", ""options"": [""Height above the ground during approach"", ""Altitude above sea level"", ""Pressure altitude at sea level""], ""correct"": """", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.0.3"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.30.05,,Why is the QFE (Field Elevation) setting seldom used today?,It doesn't account for pressure changes,It causes inconsistent altitude readings,It is replaced by radio altimeters,,It doesn't account for pressure changes,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""Why is the QFE (Field Elevation) setting seldom used today?"", ""question"": ""Why is the QFE (Field Elevation) setting seldom used today?"", ""options"": [""It doesn't account for pressure changes"", ""It causes inconsistent altitude readings"", ""It is replaced by radio altimeters""], ""correct"": ""It doesn't account for pressure changes"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.30.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,,,distance from aircraft to sea level)?,QFE,QNE,QNH,,QNH,EASY,,,HIGH,ANSWERED,QNH gives height above mean sea level,1,MODULE 13_Questions.pdf,"{""raw"": ""distance from aircraft to sea level)?"", ""question"": ""distance from aircraft to sea level)?"", ""options"": [""QFE"", ""QNE"", ""QNH""], ""correct"": ""QNH"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": """", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.0.3,,distance from aircraft to the terrain)?,QNH,QNE,QFE,,QFE,EASY,,,HIGH,ANSWERED,QFE gives height above airfield terrain,1,MODULE 13_Questions.pdf,"{""raw"": ""distance from aircraft to the terrain)?"", ""question"": ""distance from aircraft to the terrain)?"", ""options"": [""QNH"", ""QNE"", ""QFE""], ""correct"": ""QFE"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.0.3"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.7(c),,Q184. What does the flight level represent in aviation?,The vertical distance from aircraft to the terrain,The vertical distance from aircraft to sea level,The vertical distance from aircraft to the standard pressure reference,,The vertical distance from aircraft to sea level,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""Q184. What does the flight level represent in aviation?"", ""question"": ""Q184. What does the flight level represent in aviation?"", ""options"": [""The vertical distance from aircraft to the terrain"", ""The vertical distance from aircraft to sea level"", ""The vertical distance from aircraft to the standard pressure reference""], ""correct"": ""The vertical distance from aircraft to sea level"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.7(c)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.1.00000,,Q189. What happens to flight levels when high pressure exists?,They are lower than the standard pressure reference,They are above the standard pressure reference,They stay at the same level regardless of pressure,,They stay at the same level regardless of pressure,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus,1,MODULE 13_Questions.pdf,"{""raw"": ""Q189. What happens to flight levels when high pressure exists?"", ""question"": ""Q189. What happens to flight levels when high pressure exists?"", ""options"": [""They are lower than the standard pressure reference"", ""They are above the standard pressure reference"", ""They stay at the same level regardless of pressure""], ""correct"": ""They stay at the same level regardless of pressure"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.1.00000"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.7(c),,system be below the standard pressure reference?,When there is a low pressure system,When there is a high pressure system,When the aircraft is on the ground,,When the aircraft is on the ground,EASY,,,MEDIUM,ANSWERED,Matched from corpus-option,1,MODULE 13_Questions.pdf,"{""raw"": ""system be below the standard pressure reference?"", ""question"": ""system be below the standard pressure reference?"", ""options"": [""When there is a low pressure system"", ""When there is a high pressure system"", ""When the aircraft is on the ground""], ""correct"": ""When the aircraft is on the ground"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.7(c)"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.7(a),,Q192. What is the primary function of a servo altimeter?,To send a digital code to the radar beacon transponder,To minimize position error by compensating for static system errors,To display altitude in a digital format with a pointer and drum,,To minimize position error by compensating for static system errors,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""Q192. What is the primary function of a servo altimeter?"", ""question"": ""Q192. What is the primary function of a servo altimeter?"", ""options"": [""To send a digital code to the radar beacon transponder"", ""To minimize position error by compensating for static system errors"", ""To display altitude in a digital format with a pointer and drum""], ""correct"": ""To minimize position error by compensating for static system errors"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.7(a)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.30.05,,with a single pointer?,They are simpler to calibrate,They provide a more accurate digital readout for thousands of feet,They reduce the risk of misreading the instrument,,They provide a more accurate digital readout for thousands of feet,EASY,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""with a single pointer?"", ""question"": ""with a single pointer?"", ""options"": [""They are simpler to calibrate"", ""They provide a more accurate digital readout for thousands of feet"", ""They reduce the risk of misreading the instrument""], ""correct"": ""They provide a more accurate digital readout for thousands of feet"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.30.05"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.30.05,,Q195. What is the purpose of the three pointers in traditional altimeters?,To indicate the altitude in digital format,"To display different altitude ranges (1,000, 10,000, and 100,000 feet)",To compensate for static system errors,,To indicate the altitude in digital format,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""Q195. What is the purpose of the three pointers in traditional altimeters?"", ""question"": ""Q195. What is the purpose of the three pointers in traditional altimeters?"", ""options"": [""To indicate the altitude in digital format"", ""To display different altitude ranges (1,000, 10,000, and 100,000 feet)"", ""To compensate for static system errors""], ""correct"": ""To indicate the altitude in digital format"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.30.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.7(a),,Q196. What is the primary function of the Vertical Speed Indicator (VSI)?,To measure altitude directly,To help the pilot establish a rate of ascent or descent,To display the aircraft's speed in relation to altitude,,To help the pilot establish a rate of ascent or descent,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""Q196. What is the primary function of the Vertical Speed Indicator (VSI)?"", ""question"": ""Q196. What is the primary function of the Vertical Speed Indicator (VSI)?"", ""options"": [""To measure altitude directly"", ""To help the pilot establish a rate of ascent or descent"", ""To display the aircraft's speed in relation to altitude""], ""correct"": ""To help the pilot establish a rate of ascent or descent"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.7(a)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.1.00000,,similarly to an altimeter?,Electric sensor,Bellows or pressure capsule,Hydraulic piston,,Bellows or pressure capsule,EASY,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""similarly to an altimeter?"", ""question"": ""similarly to an altimeter?"", ""options"": [""Electric sensor"", ""Bellows or pressure capsule"", ""Hydraulic piston""], ""correct"": ""Bellows or pressure capsule"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.1.00000"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.30.05,,Q198. How does the VSI measure the rate of climb or descent?,By measuring the change in airspeed,By using a calibrated leak in the diffuser,By measuring the static pressure of the air inside the instrument,,By measuring the static pressure of the air inside the instrument,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""Q198. How does the VSI measure the rate of climb or descent?"", ""question"": ""Q198. How does the VSI measure the rate of climb or descent?"", ""options"": [""By measuring the change in airspeed"", ""By using a calibrated leak in the diffuser"", ""By measuring the static pressure of the air inside the instrument""], ""correct"": ""By measuring the static pressure of the air inside the instrument"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.30.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.30.05,,Q199. What does the diaphragm in the Vertical Speed Indicator (VSI) do?,It controls the leak rate inside the instrument,It responds to changes in static pressure,It moves the needle on the dial to indicate altitude,,It moves the needle on the dial to indicate altitude,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""Q199. What does the diaphragm in the Vertical Speed Indicator (VSI) do?"", ""question"": ""Q199. What does the diaphragm in the Vertical Speed Indicator (VSI) do?"", ""options"": [""It controls the leak rate inside the instrument"", ""It responds to changes in static pressure"", ""It moves the needle on the dial to indicate altitude""], ""correct"": ""It moves the needle on the dial to indicate altitude"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.30.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.30.05,,Q201. What does the calibrated leak in the VSI's diffuser allow for?,It ensures accurate altitude readings,It compensates for pressure changes inside the capsule,It creates a pressure difference proportional to the rate of change in,,It compensates for pressure changes inside the capsule,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""Q201. What does the calibrated leak in the VSI's diffuser allow for?"", ""question"": ""Q201. What does the calibrated leak in the VSI's diffuser allow for?"", ""options"": [""It ensures accurate altitude readings"", ""It compensates for pressure changes inside the capsule"", ""It creates a pressure difference proportional to the rate of change in""], ""correct"": ""It compensates for pressure changes inside the capsule"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.30.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.1.5,,Q202. What happens when the aircraft levels off in relation to the VSI?,The pressure inside the case and capsule will become unequal,The VSI will show an increased rate of climb,"The pressure inside the case and capsule will equalize, and the indicator",,The pressure inside the case and capsule will become unequal,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""Q202. What happens when the aircraft levels off in relation to the VSI?"", ""question"": ""Q202. What happens when the aircraft levels off in relation to the VSI?"", ""options"": [""The pressure inside the case and capsule will become unequal"", ""The VSI will show an increased rate of climb"", ""The pressure inside the case and capsule will equalize, and the indicator""], ""correct"": ""The pressure inside the case and capsule will become unequal"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.1.5"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.1.00000,,Q203. What is the role of the capsule in the VSI?,It measures the altitude directly,"It compresses when the pressure inside decreases, moving the pointer",It regulates the calibrated leak in the diffuser,,"It compresses when the pressure inside decreases, moving the pointer",EASY,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""Q203. What is the role of the capsule in the VSI?"", ""question"": ""Q203. What is the role of the capsule in the VSI?"", ""options"": [""It measures the altitude directly"", ""It compresses when the pressure inside decreases, moving the pointer"", ""It regulates the calibrated leak in the diffuser""], ""correct"": ""It compresses when the pressure inside decreases, moving the pointer"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.1.00000"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.4(b),,Q204. What is the main difference between an IVSI and a conventional VSI?,The IVSI uses a pressure capsule only,The IVSI has an accelerometer-operated air pump,The IVSI does not measure descent rates,,The IVSI does not measure descent rates,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus,1,MODULE 13_Questions.pdf,"{""raw"": ""Q204. What is the main difference between an IVSI and a conventional VSI?"", ""question"": ""Q204. What is the main difference between an IVSI and a conventional VSI?"", ""options"": [""The IVSI uses a pressure capsule only"", ""The IVSI has an accelerometer-operated air pump"", ""The IVSI does not measure descent rates""], ""correct"": ""The IVSI does not measure descent rates"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.4(b)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.30.05,,conventional VSI?,By reducing the pressure lag,By eliminating the need for a diffuser valve,By using the accelerometer to instantly detect changes in vertical speed,,By reducing the pressure lag,EASY,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""conventional VSI?"", ""question"": ""conventional VSI?"", ""options"": [""By reducing the pressure lag"", ""By eliminating the need for a diffuser valve"", ""By using the accelerometer to instantly detect changes in vertical speed""], ""correct"": ""By reducing the pressure lag"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.30.05"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.7(a),,Q207. What is the primary function of an airspeed indicator?,It measures vertical speed,It measures the difference between static and altitude pressures,It measures the difference between the pitot and static pressure,,It measures the difference between the pitot and static pressure,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""Q207. What is the primary function of an airspeed indicator?"", ""question"": ""Q207. What is the primary function of an airspeed indicator?"", ""options"": [""It measures vertical speed"", ""It measures the difference between static and altitude pressures"", ""It measures the difference between the pitot and static pressure""], ""correct"": ""It measures the difference between the pitot and static pressure"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.7(a)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.30.05,,Q208. How does the airspeed indicator display the change in pressure?,Through a calibrated leak,By using a digital readout of pressure changes,By using a mechanical linkage that moves the pointer over the dial,,Through a calibrated leak,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""Q208. How does the airspeed indicator display the change in pressure?"", ""question"": ""Q208. How does the airspeed indicator display the change in pressure?"", ""options"": [""Through a calibrated leak"", ""By using a digital readout of pressure changes"", ""By using a mechanical linkage that moves the pointer over the dial""], ""correct"": ""Through a calibrated leak"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.30.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.06,,Q209. What does Indicated Airspeed (IAS) represent?,The actual speed of the aircraft relative to the ground,The uncorrected reading of the airspeed indicator,The airspeed corrected for altitude and temperature,,The uncorrected reading of the airspeed indicator,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""Q209. What does Indicated Airspeed (IAS) represent?"", ""question"": ""Q209. What does Indicated Airspeed (IAS) represent?"", ""options"": [""The actual speed of the aircraft relative to the ground"", ""The uncorrected reading of the airspeed indicator"", ""The airspeed corrected for altitude and temperature""], ""correct"": ""The uncorrected reading of the airspeed indicator"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.06"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.30.05,,Q210. What is the main purpose of Calibrated Airspeed (CAS)?,To convert indicated airspeed to true airspeed for navigational purposes,To account for errors in static port location and airflow distortion,To measure the stalling speed of the aircraft,,To convert indicated airspeed to true airspeed for navigational purposes,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""Q210. What is the main purpose of Calibrated Airspeed (CAS)?"", ""question"": ""Q210. What is the main purpose of Calibrated Airspeed (CAS)?"", ""options"": [""To convert indicated airspeed to true airspeed for navigational purposes"", ""To account for errors in static port location and airflow distortion"", ""To measure the stalling speed of the aircraft""], ""correct"": ""To convert indicated airspeed to true airspeed for navigational purposes"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.30.05"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.4(b),,Airspeed (CAS) and True Airspeed (TAS) compare?,They are always different,They are the same,TAS is always higher than CAS,,They are always different,EASY,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""Airspeed (CAS) and True Airspeed (TAS) compare?"", ""question"": ""Airspeed (CAS) and True Airspeed (TAS) compare?"", ""options"": [""They are always different"", ""They are the same"", ""TAS is always higher than CAS""], ""correct"": ""They are always different"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.4(b)"", ""level"": """", ""difficulty"": ""EASY"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.7(c),,87. What is the frequency range of the VOR system?,88.00–108.00 MHz,✔ 108.00–117.95 MHz,118.00–136.00 MHz,,✔ 108.00–117.95 MHz,MEDIUM,,,HIGH,ANSWERED,VOR operates in 108.00-117.95 MHz,1,MODULE 13_Questions.pdf,"{""raw"": ""87. What is the frequency range of the VOR system?"", ""question"": ""87. What is the frequency range of the VOR system?"", ""options"": [""88.00–108.00 MHz"", ""✔ 108.00–117.95 MHz"", ""118.00–136.00 MHz""], ""correct"": ""✔ 108.00–117.95 MHz"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.7(c)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.1.5,,88. What type of information does a VOR system primarily provide?,Altitude and heading,✔ Bearing information based on phase difference,Speed and distance to destination,,✔ Bearing information based on phase difference,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""88. What type of information does a VOR system primarily provide?"", ""question"": ""88. What type of information does a VOR system primarily provide?"", ""options"": [""Altitude and heading"", ""✔ Bearing information based on phase difference"", ""Speed and distance to destination""], ""correct"": ""✔ Bearing information based on phase difference"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.1.5"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.13.7(c),,What does the VOR system use to determine the aircraft's position relative,Pulse timing and Doppler shift,✔ Phase comparison between reference and variable signals,Time delay between signals,,✔ Phase comparison between reference and variable signals,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""What does the VOR system use to determine the aircraft's position relative"", ""question"": ""What does the VOR system use to determine the aircraft's position relative"", ""options"": [""Pulse timing and Doppler shift"", ""✔ Phase comparison between reference and variable signals"", ""Time delay between signals""], ""correct"": ""✔ Phase comparison between reference and variable signals"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.13.7(c)"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
M13,M13.12.000,,What does the VOR ground station transmit to allow station,A coded tone burst,✔ A Morse code signal,An AM voice broadcast,,✔ A Morse code signal,MEDIUM,,,MEDIUM,ANSWERED,Matched from corpus-option-overlap,1,MODULE 13_Questions.pdf,"{""raw"": ""What does the VOR ground station transmit to allow station"", ""question"": ""What does the VOR ground station transmit to allow station"", ""options"": [""A coded tone burst"", ""✔ A Morse code signal"", ""An AM voice broadcast""], ""correct"": ""✔ A Morse code signal"", ""answer_text"": null, ""category"": null, ""source_file"": ""MODULE 13_Questions.pdf"", ""source_module"": ""M13"", ""fmt"": ""csv"", ""module"": ""M13"", ""syllabusRef"": ""M13.12.000"", ""level"": """", ""difficulty"": ""MEDIUM"", ""subTopic"": """", ""isEssay"": false}",False
