module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson
M5,M5.5.8,2,15. Which packaging type is commonly used for integrated circuits and measures about 0.75 inch long and 0.25 inch wide?,TO,Flat Pack,DIP,,B,MEDIUM,,,,ANSWERED,Verified correction (score=0.67),1,8 Integrated Circuits.docx,"{""raw"": ""15. Which packaging type is commonly used for integrated circuits and measures about 0.75 inch long and 0.25 inch wide?\n     a) TO\n     b) Flat Pack\n     c) DIP"", ""question"": ""15. Which packaging type is commonly used for integrated circuits and measures about 0.75 inch long and 0.25 inch wide?"", ""options"": [""TO"", ""Flat Pack"", ""DIP""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""8 Integrated Circuits.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.8"", ""level"": 2, ""difficulty"": ""MEDIUM""}"
M5,M5.05.04,,16. What does the clock in a CPU regulate?,Power consumption,Data storage,Instruction execution rate,,C,EASY,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,8 Integrated Circuits.docx,"{""raw"": ""16. What does the clock in a CPU regulate?\n     a) Power consumption\n     b) Data storage\n     c) Instruction execution rate"", ""question"": ""16. What does the clock in a CPU regulate?"", ""options"": [""Power consumption"", ""Data storage"", ""Instruction execution rate""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""8 Integrated Circuits.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.04"", ""level"": null, ""difficulty"": ""EASY""}"
M5,M5.05.04,,17. Which integrated circuit component is used to perform logic operations and store data?,Crystal Oscillator,FlipFlop,Transformer,,B,MEDIUM,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,8 Integrated Circuits.docx,"{""raw"": ""17. Which integrated circuit component is used to perform logic operations and store data?\n     a) Crystal Oscillator\n     b) FlipFlop\n     c) Transformer"", ""question"": ""17. Which integrated circuit component is used to perform logic operations and store data?"", ""options"": [""Crystal Oscillator"", ""FlipFlop"", ""Transformer""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""8 Integrated Circuits.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.04"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.5.8,2,20. What is a primary advantage of using integrated circuits over discrete components?,Easier to repair,Smaller and more efficient,Higher power consumption,,B,MEDIUM,,,,ANSWERED,Verified correction (score=1.00),1,8 Integrated Circuits.docx,"{""raw"": ""20. What is a primary advantage of using integrated circuits over discrete components?\n     a) Easier to repair\n     b) Smaller and more efficient\n     c) Higher power consumption"", ""question"": ""20. What is a primary advantage of using integrated circuits over discrete components?"", ""options"": [""Easier to repair"", ""Smaller and more efficient"", ""Higher power consumption""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""8 Integrated Circuits.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.8"", ""level"": 2, ""difficulty"": ""MEDIUM""}"
M5,M5.05.06,,21. What type of logic circuit can be used as a basic binary counter?,FlipFlops,Multiplexers,Decoders,,A,MEDIUM,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,8 Integrated Circuits.docx,"{""raw"": ""21. What type of logic circuit can be used as a basic binary counter?\n     a) FlipFlops\n     b) Multiplexers\n     c) Decoders"", ""question"": ""21. What type of logic circuit can be used as a basic binary counter?"", ""options"": [""FlipFlops"", ""Multiplexers"", ""Decoders""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""8 Integrated Circuits.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.06"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.5.5,2,"22. What does the term ""compatibility"" refer to in logic families?",The ability to mix different types of logic families in a circuit,The ability to interconnect circuits within the same logic family,The ability to operate at different voltage levels,,A,MEDIUM,,,,ANSWERED,corpus page 149 (score=3),1,8 Integrated Circuits.docx,"{""raw"": ""22. What does the term \""compatibility\"" refer to in logic families?\n     a) The ability to mix different types of logic families in a circuit\n     b) The ability to interconnect circuits within the same logic family\n     c) The ability to operate at different voltage levels"", ""question"": ""22. What does the term \""compatibility\"" refer to in logic families?"", ""options"": [""The ability to mix different types of logic families in a circuit"", ""The ability to interconnect circuits within the same logic family"", ""The ability to operate at different voltage levels""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""8 Integrated Circuits.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.5"", ""level"": 2, ""difficulty"": ""MEDIUM""}"
M5,M5.5.5,2,23. What logic family is typically used for very highspeed operations and is known for its speed?,TTL,ECL (EmitterCoupled Logic),DTL,,A,MEDIUM,,,,ANSWERED,Domain-knowledge answer (score=0.83),1,8 Integrated Circuits.docx,"{""raw"": ""23. What logic family is typically used for very highspeed operations and is known for its speed?\n     a) TTL\n     b) ECL (EmitterCoupled Logic)\n     c) DTL"", ""question"": ""23. What logic family is typically used for very highspeed operations and is known for its speed?"", ""options"": [""TTL"", ""ECL (EmitterCoupled Logic)"", ""DTL""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""8 Integrated Circuits.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.5"", ""level"": 2, ""difficulty"": ""MEDIUM""}"
M5,M5.5.8,2,"24. In integrated circuit manufacturing, what process is used to form the electronic circuits on wafers?",Soldering,Photolithographic and chemical processing,Wire bonding,,B,MEDIUM,,,,ANSWERED,Domain-verified (score=0.67),1,8 Integrated Circuits.docx,"{""raw"": ""24. In integrated circuit manufacturing, what process is used to form the electronic circuits on wafers?\n     a) Soldering\n     b) Photolithographic and chemical processing\n     c) Wire bonding"", ""question"": ""24. In integrated circuit manufacturing, what process is used to form the electronic circuits on wafers?"", ""options"": [""Soldering"", ""Photolithographic and chemical processing"", ""Wire bonding""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""8 Integrated Circuits.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.8"", ""level"": 2, ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,25. What is the main purpose of an adder circuit in digital electronics?,Multiplying binary numbers,Combining binary values to obtain a sum,Generating clock signals,,B,MEDIUM,,,,ANSWERED,Verified correction (score=0.67),1,8 Integrated Circuits.docx,"{""raw"": ""25. What is the main purpose of an adder circuit in digital electronics?\n     a) Multiplying binary numbers\n     b) Combining binary values to obtain a sum\n     c) Generating clock signals"", ""question"": ""25. What is the main purpose of an adder circuit in digital electronics?"", ""options"": [""Multiplying binary numbers"", ""Combining binary values to obtain a sum"", ""Generating clock signals""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""8 Integrated Circuits.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,,,26. Which type of flipflop is commonly used for dividing frequencies and counting operations?,D FlipFlop,JK FlipFlop,T FlipFlop,,B,MEDIUM,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,8 Integrated Circuits.docx,"{""raw"": ""26. Which type of flipflop is commonly used for dividing frequencies and counting operations?\n     a) D FlipFlop\n     b) JK FlipFlop\n     c) T FlipFlop"", ""question"": ""26. Which type of flipflop is commonly used for dividing frequencies and counting operations?"", ""options"": [""D FlipFlop"", ""JK FlipFlop"", ""T FlipFlop""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""8 Integrated Circuits.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,27. What is the key characteristic of a half adder compared to a full adder?,It produces a carry and sum,It produces a sum but not a carry,It cannot add binary numbers,,B,MEDIUM,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,8 Integrated Circuits.docx,"{""raw"": ""27. What is the key characteristic of a half adder compared to a full adder?\n     a) It produces a carry and sum\n     b) It produces a sum but not a carry\n     c) It cannot add binary numbers"", ""question"": ""27. What is the key characteristic of a half adder compared to a full adder?"", ""options"": [""It produces a carry and sum"", ""It produces a sum but not a carry"", ""It cannot add binary numbers""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""8 Integrated Circuits.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.05.04,,28. What is the function of a decoder in digital circuits?,Converting coded inputs into coded outputs,Storing binary data,Generating clock signals,,B,MEDIUM,,,,ANSWERED,Verified correction (score=0.67),1,8 Integrated Circuits.docx,"{""raw"": ""28. What is the function of a decoder in digital circuits?\n     a) Converting coded inputs into coded outputs\n     b) Storing binary data\n     c) Generating clock signals"", ""question"": ""28. What is the function of a decoder in digital circuits?"", ""options"": [""Converting coded inputs into coded outputs"", ""Storing binary data"", ""Generating clock signals""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""8 Integrated Circuits.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.04"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.5.5,2,29. What type of logic gate produces a HIGH output when any one of its inputs is HIGH?,OR Gate,AND Gate,NOR Gate,,B,MEDIUM,,,,ANSWERED,Verified correction (score=0.60),1,8 Integrated Circuits.docx,"{""raw"": ""29. What type of logic gate produces a HIGH output when any one of its inputs is HIGH?\n     a) OR Gate\n     b) AND Gate\n     c) NOR Gate"", ""question"": ""29. What type of logic gate produces a HIGH output when any one of its inputs is HIGH?"", ""options"": [""OR Gate"", ""AND Gate"", ""NOR Gate""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""8 Integrated Circuits.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.5"", ""level"": 2, ""difficulty"": ""MEDIUM""}"
M5,M5.5.8,2,"30. In integrated circuits, what does the term ""noise immunity"" refer to?",The ability to generate highfrequency signals,The ability to operate at low power,The ability to resist interference from external signals,,B,MEDIUM,,,,ANSWERED,Domain-verified (score=0.67),1,8 Integrated Circuits.docx,"{""raw"": ""30. In integrated circuits, what does the term \""noise immunity\"" refer to?\n     a) The ability to generate highfrequency signals\n     b) The ability to operate at low power\n     c) The ability to resist interference from external signals"", ""question"": ""30. In integrated circuits, what does the term \""noise immunity\"" refer to?"", ""options"": [""The ability to generate highfrequency signals"", ""The ability to operate at low power"", ""The ability to resist interference from external signals""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""8 Integrated Circuits.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.8"", ""level"": 2, ""difficulty"": ""MEDIUM""}"
M5,M5.05.09,,1. What does multiplexing allow in data communication?,Sending multiple signals on multiple channels,Sending multiple signals on a single channel,Sending a single signal on a single channel,,A,MEDIUM,,,,ANSWERED,Verified correction (score=0.50),1,9 Multiplexing.docx,"{""raw"": ""1. What does multiplexing allow in data communication?\n     a) Sending multiple signals on multiple channels\n     b) Sending multiple signals on a single channel\n     c) Sending a single signal on a single channel"", ""question"": ""1. What does multiplexing allow in data communication?"", ""options"": [""Sending multiple signals on multiple channels"", ""Sending multiple signals on a single channel"", ""Sending a single signal on a single channel""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""9 Multiplexing.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.09"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.05.09,,2. What is Frequency Division Multiplexing (FDM)?,Using different frequencies to transmit multiple signals simultaneously,Using time slots to transmit multiple signals,Using a single frequency for all signals,,A,EASY,,,,ANSWERED,corpus page 162 (score=3),1,9 Multiplexing.docx,"{""raw"": ""2. What is Frequency Division Multiplexing (FDM)?\n     a) Using different frequencies to transmit multiple signals simultaneously\n     b) Using time slots to transmit multiple signals\n     c) Using a single frequency for all signals"", ""question"": ""2. What is Frequency Division Multiplexing (FDM)?"", ""options"": [""Using different frequencies to transmit multiple signals simultaneously"", ""Using time slots to transmit multiple signals"", ""Using a single frequency for all signals""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""9 Multiplexing.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.09"", ""level"": null, ""difficulty"": ""EASY""}"
M5,M5.05.09,,3. What device is used to combine multiple signals into one signal in multiplexing?,Demultiplexer,Multiplexer,Transceiver,,B,MEDIUM,,,,ANSWERED,Domain-verified (score=1.00),1,9 Multiplexing.docx,"{""raw"": ""3. What device is used to combine multiple signals into one signal in multiplexing?\n     a) Demultiplexer\n     b) Multiplexer\n     c) Transceiver"", ""question"": ""3. What device is used to combine multiple signals into one signal in multiplexing?"", ""options"": [""Demultiplexer"", ""Multiplexer"", ""Transceiver""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""9 Multiplexing.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.09"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.05.09,,"5. In Time Division Multiplexing (TDM), how are multiple signals transmitted?",Using different frequencies,Using time slots,Using different phases,,B,MEDIUM,,,,ANSWERED,Verified correction (score=0.67),1,9 Multiplexing.docx,"{""raw"": ""5. In Time Division Multiplexing (TDM), how are multiple signals transmitted?\n     a) Using different frequencies\n     b) Using time slots\n     c) Using different phases"", ""question"": ""5. In Time Division Multiplexing (TDM), how are multiple signals transmitted?"", ""options"": [""Using different frequencies"", ""Using time slots"", ""Using different phases""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""9 Multiplexing.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.09"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.05.09,,6. What does TDM stand for?,Transmission Data Multiplexing,Time Division Multiplexing,Temporal Data Management,,B,EASY,,,,ANSWERED,Verified correction (score=0.67),1,9 Multiplexing.docx,"{""raw"": ""6. What does TDM stand for?\n     a) Transmission Data Multiplexing\n     b) Time Division Multiplexing\n     c) Temporal Data Management"", ""question"": ""6. What does TDM stand for?"", ""options"": [""Transmission Data Multiplexing"", ""Time Division Multiplexing"", ""Temporal Data Management""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""9 Multiplexing.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.09"", ""level"": null, ""difficulty"": ""EASY""}"
M5,M5.05.09,,7. Which of the following is a common application of multiplexing in aviation?,Engine control systems,Flight data recording,Hydraulic systems,,B,MEDIUM,,,,ANSWERED,corpus page 164 (score=3),1,9 Multiplexing.docx,"{""raw"": ""7. Which of the following is a common application of multiplexing in aviation?\n     a) Engine control systems\n     b) Flight data recording\n     c) Hydraulic systems"", ""question"": ""7. Which of the following is a common application of multiplexing in aviation?"", ""options"": [""Engine control systems"", ""Flight data recording"", ""Hydraulic systems""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""9 Multiplexing.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.09"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,,,8. How does FDM differentiate between multiple signals?,By using different frequencies for each signal,By using different time slots for each signal,By using different codes for each signal,,B,MEDIUM,,,,ANSWERED,Verified correction (score=0.67),1,9 Multiplexing.docx,"{""raw"": ""8. How does FDM differentiate between multiple signals?\n     a) By using different frequencies for each signal\n     b) By using different time slots for each signal\n     c) By using different codes for each signal"", ""question"": ""8. How does FDM differentiate between multiple signals?"", ""options"": [""By using different frequencies for each signal"", ""By using different time slots for each signal"", ""By using different codes for each signal""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""9 Multiplexing.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""difficulty"": ""MEDIUM""}"
M5,M5.05.09,,"9. In multiplexing, what does the term ""channel"" refer to?",A physical wire,A specific path or frequency for data transmission,A device used for signal amplification,,B,MEDIUM,,,,ANSWERED,corpus page 162 (score=4),1,9 Multiplexing.docx,"{""raw"": ""9. In multiplexing, what does the term \""channel\"" refer to?\n     a) A physical wire\n     b) A specific path or frequency for data transmission\n     c) A device used for signal amplification"", ""question"": ""9. In multiplexing, what does the term \""channel\"" refer to?"", ""options"": [""A physical wire"", ""A specific path or frequency for data transmission"", ""A device used for signal amplification""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""9 Multiplexing.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.09"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.05.09,,10. What is a key benefit of using multiplexing in communication systems?,Reduced power consumption,Efficient use of bandwidth,Increased signal strength,,A,MEDIUM,,,,ANSWERED,Verified correction (score=0.67),1,9 Multiplexing.docx,"{""raw"": ""10. What is a key benefit of using multiplexing in communication systems?\n     a) Reduced power consumption\n     b) Efficient use of bandwidth\n     c) Increased signal strength"", ""question"": ""10. What is a key benefit of using multiplexing in communication systems?"", ""options"": [""Reduced power consumption"", ""Efficient use of bandwidth"", ""Increased signal strength""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""9 Multiplexing.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.09"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,11. What is the function of a multiplexer in TDM?,To increase signal strength,To combine multiple signals into a single signal,To modulate signals,,B,EASY,,,,ANSWERED,Verified correction (score=1.00),1,9 Multiplexing.docx,"{""raw"": ""11. What is the function of a multiplexer in TDM?\n     a) To increase signal strength\n     b) To combine multiple signals into a single signal\n     c) To modulate signals"", ""question"": ""11. What is the function of a multiplexer in TDM?"", ""options"": [""To increase signal strength"", ""To combine multiple signals into a single signal"", ""To modulate signals""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""9 Multiplexing.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""EASY""}"
M5,M5.05.09,,12. Which multiplexing method is most suitable for real-time data transmission?,FDM,TDM,CDM,,A,MEDIUM,,,,ANSWERED,Domain-knowledge answer (score=0.50),1,9 Multiplexing.docx,"{""raw"": ""12. Which multiplexing method is most suitable for real-time data transmission?\n     a) FDM\n     b) TDM\n     c) CDM"", ""question"": ""12. Which multiplexing method is most suitable for real-time data transmission?"", ""options"": [""FDM"", ""TDM"", ""CDM""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""9 Multiplexing.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.09"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,13. What does a demultiplexer do in a TDM system?,Combines signals into one,Separates the combined signal into individual signals,Amplifies the signals,,B,EASY,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,9 Multiplexing.docx,"{""raw"": ""13. What does a demultiplexer do in a TDM system?\n     a) Combines signals into one\n     b) Separates the combined signal into individual signals\n     c) Amplifies the signals"", ""question"": ""13. What does a demultiplexer do in a TDM system?"", ""options"": [""Combines signals into one"", ""Separates the combined signal into individual signals"", ""Amplifies the signals""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""9 Multiplexing.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""EASY""}"
M5,M5.5.6(b),,"14. In FDM, what happens if two signals use the same frequency?",The signals are combined,The signals interfere with each other,The signals are amplified,,B,MEDIUM,,,,ANSWERED,corpus page 261 (score=3),1,9 Multiplexing.docx,"{""raw"": ""14. In FDM, what happens if two signals use the same frequency?\n     a) The signals are combined\n     b) The signals interfere with each other\n     c) The signals are amplified"", ""question"": ""14. In FDM, what happens if two signals use the same frequency?"", ""options"": [""The signals are combined"", ""The signals interfere with each other"", ""The signals are amplified""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""9 Multiplexing.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,,,15. What is one major disadvantage of TDM?,High cost,Timing synchronization issues,Low bandwidth utilization,,B,EASY,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,9 Multiplexing.docx,"{""raw"": ""15. What is one major disadvantage of TDM?\n     a) High cost\n     b) Timing synchronization issues\n     c) Low bandwidth utilization"", ""question"": ""15. What is one major disadvantage of TDM?"", ""options"": [""High cost"", ""Timing synchronization issues"", ""Low bandwidth utilization""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""9 Multiplexing.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""difficulty"": ""EASY""}"
M5,M5.05.04,,16. How is data integrity maintained in TDM?,By using different frequencies,By precise timing control,By signal amplification,,B,EASY,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,9 Multiplexing.docx,"{""raw"": ""16. How is data integrity maintained in TDM?\n     a) By using different frequencies\n     b) By precise timing control\n     c) By signal amplification"", ""question"": ""16. How is data integrity maintained in TDM?"", ""options"": [""By using different frequencies"", ""By precise timing control"", ""By signal amplification""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""9 Multiplexing.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.04"", ""level"": null, ""difficulty"": ""EASY""}"
M5,,,17. Which component is essential for synchronizing signals in TDM?,Amplifier,Clock,Antenna,,B,MEDIUM,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,9 Multiplexing.docx,"{""raw"": ""17. Which component is essential for synchronizing signals in TDM?\n     a) Amplifier\n     b) Clock\n     c) Antenna"", ""question"": ""17. Which component is essential for synchronizing signals in TDM?"", ""options"": [""Amplifier"", ""Clock"", ""Antenna""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""9 Multiplexing.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""difficulty"": ""MEDIUM""}"
M5,,,18. What is a practical example of FDM in everyday life?,Digital clocks,Radio broadcasting,Television remote controls,,B,MEDIUM,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,9 Multiplexing.docx,"{""raw"": ""18. What is a practical example of FDM in everyday life?\n     a) Digital clocks\n     b) Radio broadcasting\n     c) Television remote controls"", ""question"": ""18. What is a practical example of FDM in everyday life?"", ""options"": [""Digital clocks"", ""Radio broadcasting"", ""Television remote controls""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""9 Multiplexing.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""difficulty"": ""MEDIUM""}"
M5,,,"19. In a TDM system, what ensures that signals do not overlap?",Precise timing allocation,Different frequencies,Signal amplification,,B,MEDIUM,,,,ANSWERED,corpus page 188 (score=3),1,9 Multiplexing.docx,"{""raw"": ""19. In a TDM system, what ensures that signals do not overlap?\n     a) Precise timing allocation\n     b) Different frequencies\n     c) Signal amplification"", ""question"": ""19. In a TDM system, what ensures that signals do not overlap?"", ""options"": [""Precise timing allocation"", ""Different frequencies"", ""Signal amplification""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""9 Multiplexing.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,20. What is the key characteristic of a digital signal in TDM?,Variable amplitude,Distinct on and off states,Continuous wave,,A,MEDIUM,,,,ANSWERED,Domain-verified (score=0.40),1,9 Multiplexing.docx,"{""raw"": ""20. What is the key characteristic of a digital signal in TDM?\n     a) Variable amplitude\n     b) Distinct on and off states\n     c) Continuous wave"", ""question"": ""20. What is the key characteristic of a digital signal in TDM?"", ""options"": [""Variable amplitude"", ""Distinct on and off states"", ""Continuous wave""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""9 Multiplexing.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,,,21. What type of signals can be multiplexed using FDM?,Only digital signals,Only analog signals,Both analog and digital signals,,A,MEDIUM,,,,ANSWERED,corpus page 262 (score=3),1,9 Multiplexing.docx,"{""raw"": ""21. What type of signals can be multiplexed using FDM?\n     a) Only digital signals\n     b) Only analog signals\n     c) Both analog and digital signals"", ""question"": ""21. What type of signals can be multiplexed using FDM?"", ""options"": [""Only digital signals"", ""Only analog signals"", ""Both analog and digital signals""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""9 Multiplexing.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""difficulty"": ""MEDIUM""}"
M5,M5.5.6(b),,"22. In TDM, what determines the sequence of signals?",Frequency allocation,Time slots,Signal amplitude,,B,MEDIUM,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,9 Multiplexing.docx,"{""raw"": ""22. In TDM, what determines the sequence of signals?\n     a) Frequency allocation\n     b) Time slots\n     c) Signal amplitude"", ""question"": ""22. In TDM, what determines the sequence of signals?"", ""options"": [""Frequency allocation"", ""Time slots"", ""Signal amplitude""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""9 Multiplexing.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.5.6(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M5,M5.05.09,,23. Which multiplexing technique is more susceptible to noise?,FDM,TDM,CDM,,A,MEDIUM,,,,ANSWERED,Domain-knowledge answer (score=1.00),1,9 Multiplexing.docx,"{""raw"": ""23. Which multiplexing technique is more susceptible to noise?\n     a) FDM\n     b) TDM\n     c) CDM"", ""question"": ""23. Which multiplexing technique is more susceptible to noise?"", ""options"": [""FDM"", ""TDM"", ""CDM""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""9 Multiplexing.docx"", ""source_module"": ""M5"", ""fmt"": ""docx"", ""module"": ""M5"", ""syllabusRef"": ""M5.05.09"", ""level"": null, ""difficulty"": ""MEDIUM""}"
