module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson
M11A,M11A.11.09,,"5. During pre-flight, when would the external light controls first be used?",After reaching cruise altitude,Before engine start for anti-collision lights,Only during night operations,,After reaching cruise altitude,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""5. During pre-flight, when would the external light controls first be used?\na) After reaching cruise altitude\nb) Before engine start for anti-collision lights\nc) Only during night operations\nPage 1: Emergency Equipment Requirements"", ""question"": ""5. During pre-flight, when would the external light controls first be used?"", ""options"": [""After reaching cruise altitude"", ""Before engine start for anti-collision lights"", ""Only during night operations""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.09"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.7(a),,What determines the specific emergency equipment requirements for different,Airline preference and cost considerations,The aircraft's paint scheme and interior design,EASA certification specifications (CS) for the aircraft category,,EASA certification specifications (CS) for the aircraft category,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""1. What determines the specific emergency equipment requirements for different\naircraft types?\na) Airline preference and cost considerations\nb) The aircraft's paint scheme and interior design\nc) EASA certification specifications (CS) for the aircraft category"", ""question"": ""What determines the specific emergency equipment requirements for different"", ""options"": [""Airline preference and cost considerations"", ""The aircraft's paint scheme and interior design"", ""EASA certification specifications (CS) for the aircraft category""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.7(a)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.07,,250-seat aircraft?,2 extinguishers,4 extinguishers,6 extinguishers,,4 extinguishers,EASY,2. How many portable fire extinguishers would CS.25.851(a)(1) require for a,,,REVIEWED,Extra KB direct (score=4),1,Module 11 Rans.pdf,"{""raw"": ""2. How many portable fire extinguishers would CS.25.851(a)(1) require for a\n250-seat aircraft?\na) 2 extinguishers\nb) 4 extinguishers\nc) 6 extinguishers"", ""question"": ""250-seat aircraft?"", ""options"": [""2 extinguishers"", ""4 extinguishers"", ""6 extinguishers""], ""correct"": null, ""answer_text"": null, ""category"": ""2. How many portable fire extinguishers would CS.25.851(a)(1) require for a"", ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.07"", ""level"": null, ""difficulty"": ""EASY""}"
M11A,M11A.11.7(a),,3. What is the operator's responsibility regarding emergency equipment?,To modify locations based on passenger load,Ensure presence and airworthiness for each flight,Only check equipment during major maintenance,,To modify locations based on passenger load,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""3. What is the operator's responsibility regarding emergency equipment?\na) To modify locations based on passenger load\nb) Ensure presence and airworthiness for each flight\nc) Only check equipment during major maintenance\nPage 2: Emergency Equipment Standards"", ""question"": ""3. What is the operator's responsibility regarding emergency equipment?"", ""options"": [""To modify locations based on passenger load"", ""Ensure presence and airworthiness for each flight"", ""Only check equipment during major maintenance""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.7(a)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.03,,1. Where would technicians find detailed installation procedures for life rafts?,In the aircraft flight manual,In the aircraft maintenance manual,In the passenger safety cards,,In the aircraft flight manual,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""1. Where would technicians find detailed installation procedures for life rafts?\na) In the aircraft flight manual\nb) In the aircraft maintenance manual\nc) In the passenger safety cards"", ""question"": ""1. Where would technicians find detailed installation procedures for life rafts?"", ""options"": [""In the aircraft flight manual"", ""In the aircraft maintenance manual"", ""In the passenger safety cards""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.03"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.4(d),,2. What is unique about pressurized raft and door-slide installations?,They must be painted bright yellow for visibility,Specific arming procedures prevent inadvertent deployment,They only function when connected to aircraft power,,They must be painted bright yellow for visibility,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""2. What is unique about pressurized raft and door-slide installations?\na) They must be painted bright yellow for visibility\nb) Specific arming procedures prevent inadvertent deployment\nc) They only function when connected to aircraft power"", ""question"": ""2. What is unique about pressurized raft and door-slide installations?"", ""options"": [""They must be painted bright yellow for visibility"", ""Specific arming procedures prevent inadvertent deployment"", ""They only function when connected to aircraft power""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.4(d)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.7(a),,3. How are emergency equipment batteries typically maintained?,Replaced based on flight hours only,Serviced on a calendar basis,Only checked during C-checks,,Replaced based on flight hours only,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""3. How are emergency equipment batteries typically maintained?\na) Replaced based on flight hours only\nb) Serviced on a calendar basis\nc) Only checked during C-checks\nPage 3: Emergency Lighting Systems"", ""question"": ""3. How are emergency equipment batteries typically maintained?"", ""options"": [""Replaced based on flight hours only"", ""Serviced on a calendar basis"", ""Only checked during C-checks""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.7(a)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.03,,1. How are emergency lights powered during normal operations?,By dedicated generators,Through trickle-charged batteries connected to aircraft power,Using solar panels on the fuselage,,Through trickle-charged batteries connected to aircraft power,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""1. How are emergency lights powered during normal operations?\na) By dedicated generators\nb) Through trickle-charged batteries connected to aircraft power\nc) Using solar panels on the fuselage"", ""question"": ""1. How are emergency lights powered during normal operations?"", ""options"": [""By dedicated generators"", ""Through trickle-charged batteries connected to aircraft power"", ""Using solar panels on the fuselage""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.03"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.04,,2. When would emergency exit lights switch to battery power?,Only during cabin depressurization,When the aircraft's main power buses fail,When the flight crew manually activates them,,When the aircraft's main power buses fail,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""2. When would emergency exit lights switch to battery power?\na) Only during cabin depressurization\nb) When the aircraft's main power buses fail\nc) When the flight crew manually activates them"", ""question"": ""2. When would emergency exit lights switch to battery power?"", ""options"": [""Only during cabin depressurization"", ""When the aircraft's main power buses fail"", ""When the flight crew manually activates them""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.04"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.09,,3. What is the operational status of EXIT lights during normal flight?,Only illuminated during taxi,Permanently switched on,Activated by smoke detectors,,Activated by smoke detectors,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""3. What is the operational status of EXIT lights during normal flight?\na) Only illuminated during taxi\nb) Permanently switched on\nc) Activated by smoke detectors\nPage 4: Seating Systems"", ""question"": ""3. What is the operational status of EXIT lights during normal flight?"", ""options"": [""Only illuminated during taxi"", ""Permanently switched on"", ""Activated by smoke detectors""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.09"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.4,,1. How are passenger seats typically secured to the cabin floor?,With permanent weldments,Using quick-disconnect fittings in seat tracks,Via magnetic locking plates,,Using quick-disconnect fittings in seat tracks,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""1. How are passenger seats typically secured to the cabin floor?\na) With permanent weldments\nb) Using quick-disconnect fittings in seat tracks\nc) Via magnetic locking plates"", ""question"": ""1. How are passenger seats typically secured to the cabin floor?"", ""options"": [""With permanent weldments"", ""Using quick-disconnect fittings in seat tracks"", ""Via magnetic locking plates""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.4"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.4,,2. What is the purpose of luggage restraint rails on seats?,To prevent luggage sliding during abrupt deceleration,To provide attachment points for child seats,To mark seat spacing for cabin crew,,To prevent luggage sliding during abrupt deceleration,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""2. What is the purpose of luggage restraint rails on seats?\na) To prevent luggage sliding during abrupt deceleration\nb) To provide attachment points for child seats\nc) To mark seat spacing for cabin crew"", ""question"": ""2. What is the purpose of luggage restraint rails on seats?"", ""options"": [""To prevent luggage sliding during abrupt deceleration"", ""To provide attachment points for child seats"", ""To mark seat spacing for cabin crew""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.4"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.04,,3. What feature distinguishes flight deck seats from passenger seats?,They use different mounting track systems,They incorporate five-point harnesses,They cannot be adjusted fore/aft,,They use different mounting track systems,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""3. What feature distinguishes flight deck seats from passenger seats?\na) They use different mounting track systems\nb) They incorporate five-point harnesses\nc) They cannot be adjusted fore/aft\nPage 5: Cabin Configuration"", ""question"": ""3. What feature distinguishes flight deck seats from passenger seats?"", ""options"": [""They use different mounting track systems"", ""They incorporate five-point harnesses"", ""They cannot be adjusted fore/aft""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.04"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.2(b),,1. What determines the maximum seat pitch in economy class?,CS specifications for minimum passenger space,Airline operator decisions only,The length of the seat tracks,,CS specifications for minimum passenger space,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""1. What determines the maximum seat pitch in economy class?\na) CS specifications for minimum passenger space\nb) Airline operator decisions only\nc) The length of the seat tracks"", ""question"": ""1. What determines the maximum seat pitch in economy class?"", ""options"": [""CS specifications for minimum passenger space"", ""Airline operator decisions only"", ""The length of the seat tracks""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.2(b)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.3.000,,2. Where is the Seat Electronics Unit (SEU) typically located?,In the overhead bins,Under each passenger seat,In the galley areas,,In the overhead bins,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""2. Where is the Seat Electronics Unit (SEU) typically located?\na) In the overhead bins\nb) Under each passenger seat\nc) In the galley areas"", ""question"": ""2. Where is the Seat Electronics Unit (SEU) typically located?"", ""options"": [""In the overhead bins"", ""Under each passenger seat"", ""In the galley areas""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.3.000"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.02,,3. What structural component transfers seat loads to the airframe?,The seat tracks bolted to fuselage frames,The cabin floor panels,The seat cushion mounting brackets,,The seat tracks bolted to fuselage frames,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""3. What structural component transfers seat loads to the airframe?\na) The seat tracks bolted to fuselage frames\nb) The cabin floor panels\nc) The seat cushion mounting brackets\nQuestion Set 1 (From \""Ejector Pumps\"" Page)"", ""question"": ""3. What structural component transfers seat loads to the airframe?"", ""options"": [""The seat tracks bolted to fuselage frames"", ""The cabin floor panels"", ""The seat cushion mounting brackets""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.02"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.3.000,,1. What is the primary function of the venturi in an ejector pump system?,To increase fuel temperature,To create a depression that draws fuel from the tank,To filter out water contamination,,To create a depression that draws fuel from the tank,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""1. What is the primary function of the venturi in an ejector pump system?\na) To increase fuel temperature\nb) To create a depression that draws fuel from the tank\nc) To filter out water contamination"", ""question"": ""1. What is the primary function of the venturi in an ejector pump system?"", ""options"": [""To increase fuel temperature"", ""To create a depression that draws fuel from the tank"", ""To filter out water contamination""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.3.000"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.3.000,,2. Where is the fuel bled from to power the ejector pump?,The engine high-pressure compressor,The booster pump outlet,The cross-feed valve,,The engine high-pressure compressor,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""2. Where is the fuel bled from to power the ejector pump?\na) The engine high-pressure compressor\nb) The booster pump outlet\nc) The cross-feed valve"", ""question"": ""2. Where is the fuel bled from to power the ejector pump?"", ""options"": [""The engine high-pressure compressor"", ""The booster pump outlet"", ""The cross-feed valve""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.3.000"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.3.000,,3. What component ensures ejector pumps do not overpressurize the system?,Flapper valves,Pressure relief valves,Low sump level switch,,Low sump level switch,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""3. What component ensures ejector pumps do not overpressurize the system?\na) Flapper valves\nb) Pressure relief valves\nc) Low sump level switch"", ""question"": ""3. What component ensures ejector pumps do not overpressurize the system?"", ""options"": [""Flapper valves"", ""Pressure relief valves"", ""Low sump level switch""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.3.000"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.81.2,,4. How does fuel exit the ejector pump assembly?,Directly to the engine,Into the next tank or collector box,Back to the boost pump inlet,,Into the next tank or collector box,EASY,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""4. How does fuel exit the ejector pump assembly?\na) Directly to the engine\nb) Into the next tank or collector box\nc) Back to the boost pump inlet"", ""question"": ""4. How does fuel exit the ejector pump assembly?"", ""options"": [""Directly to the engine"", ""Into the next tank or collector box"", ""Back to the boost pump inlet""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.81.2"", ""level"": null, ""difficulty"": ""EASY""}"
M11A,M11A.3.000,,5. What prevents backflow in the ejector pump system?,Thermal fuse,Check valve,Air bleed line,,Thermal fuse,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""5. What prevents backflow in the ejector pump system?\na) Thermal fuse\nb) Check valve\nc) Air bleed line\nQuestion Set 2 (From \""Fuel Feed Components\"" Page)"", ""question"": ""5. What prevents backflow in the ejector pump system?"", ""options"": [""Thermal fuse"", ""Check valve"", ""Air bleed line""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.3.000"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.3.000,,1. What is the typical output pressure of a centrifugal booster pump at zero flow?,15 p.s.i.,38 p.s.i.,100 p.s.i.,,15 p.s.i.,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""1. What is the typical output pressure of a centrifugal booster pump at zero flow?\na) 15 p.s.i.\nb) 38 p.s.i.\nc) 100 p.s.i."", ""question"": ""1. What is the typical output pressure of a centrifugal booster pump at zero flow?"", ""options"": [""15 p.s.i."", ""38 p.s.i."", ""100 p.s.i.""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.3.000"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.81.2,,2. Why are booster pumps installed in canister assemblies?,To reduce noise,To allow replacement without defueling,To increase fuel density,,To allow replacement without defueling,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""2. Why are booster pumps installed in canister assemblies?\na) To reduce noise\nb) To allow replacement without defueling\nc) To increase fuel density"", ""question"": ""2. Why are booster pumps installed in canister assemblies?"", ""options"": [""To reduce noise"", ""To allow replacement without defueling"", ""To increase fuel density""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.81.2"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.81.2,,3. What activates the thermal fuse in a booster pump?,Low fuel flow,Excessive voltage,Temperatures near 175°C,,Low fuel flow,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""3. What activates the thermal fuse in a booster pump?\na) Low fuel flow\nb) Excessive voltage\nc) Temperatures near 175°C"", ""question"": ""3. What activates the thermal fuse in a booster pump?"", ""options"": [""Low fuel flow"", ""Excessive voltage"", ""Temperatures near 175°C""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.81.2"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.4(d),,4. Up to what altitude can suction feed typically operate?,"3,000 feet","6,000 feet","10,000 feet",,"3,000 feet",MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""4. Up to what altitude can suction feed typically operate?\na) 3,000 feet\nb) 6,000 feet\nc) 10,000 feet"", ""question"": ""4. Up to what altitude can suction feed typically operate?"", ""options"": [""3,000 feet"", ""6,000 feet"", ""10,000 feet""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.4(d)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.3.000,,5. Which valve reduces pressure drop during suction feed?,Non-return valve,By-pass valve,Pressure relief valve,,Non-return valve,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""5. Which valve reduces pressure drop during suction feed?\na) Non-return valve\nb) By-pass valve\nc) Pressure relief valve\nQuestion Set 3 (From \""Engine Fuel Feed (Fuel Cells)\"" Page)"", ""question"": ""5. Which valve reduces pressure drop during suction feed?"", ""options"": [""Non-return valve"", ""By-pass valve"", ""Pressure relief valve""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.3.000"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.3.000,,1. How is the cross-feed valve in a multi-tank system actuated?,Hydraulic pressure,Double motor actuator,Manual lever,,Double motor actuator,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""1. How is the cross-feed valve in a multi-tank system actuated?\na) Hydraulic pressure\nb) Double motor actuator\nc) Manual lever"", ""question"": ""1. How is the cross-feed valve in a multi-tank system actuated?"", ""options"": [""Hydraulic pressure"", ""Double motor actuator"", ""Manual lever""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.3.000"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.81.2,,2. What ensures fuel supply during negative G maneuvers?,Collector box with flap non-return valves,Auxiliary DC pumps,Gravity feed bypass only,,Collector box with flap non-return valves,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""2. What ensures fuel supply during negative G maneuvers?\na) Collector box with flap non-return valves\nb) Auxiliary DC pumps\nc) Gravity feed bypass only"", ""question"": ""2. What ensures fuel supply during negative G maneuvers?"", ""options"": [""Collector box with flap non-return valves"", ""Auxiliary DC pumps"", ""Gravity feed bypass only""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.81.2"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.2.5,,3. Where are the engine LP valves typically mounted?,Rear spar,Front spar,Wingtip,,Rear spar,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""3. Where are the engine LP valves typically mounted?\na) Rear spar\nb) Front spar\nc) Wingtip"", ""question"": ""3. Where are the engine LP valves typically mounted?"", ""options"": [""Rear spar"", ""Front spar"", ""Wingtip""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.2.5"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.9(c),,4. What prioritizes center tank pump operation when all pumps are running?,Thermal trip devices,Pressure relief sequence valves,Canister shut-off valves,,Pressure relief sequence valves,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""4. What prioritizes center tank pump operation when all pumps are running?\na) Thermal trip devices\nb) Pressure relief sequence valves\nc) Canister shut-off valves"", ""question"": ""4. What prioritizes center tank pump operation when all pumps are running?"", ""options"": [""Thermal trip devices"", ""Pressure relief sequence valves"", ""Canister shut-off valves""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.9(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.3.000,,5. How are the two actuators for the LP valves powered?,Same bus bar,Different bus bars,Pneumatic system,,Different bus bars,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""5. How are the two actuators for the LP valves powered?\na) Same bus bar\nb) Different bus bars\nc) Pneumatic system\nQuestion Set 4 (From \""Engine Fuel Feed (Multi Tank)\"" Page)"", ""question"": ""5. How are the two actuators for the LP valves powered?"", ""options"": [""Same bus bar"", ""Different bus bars"", ""Pneumatic system""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.3.000"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.3.000,,1. Where are booster pumps located in a collector tank system?,Wing leading edge,Integral to each main tank,Within the collector tank,,Wing leading edge,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""1. Where are booster pumps located in a collector tank system?\na) Wing leading edge\nb) Integral to each main tank\nc) Within the collector tank"", ""question"": ""1. Where are booster pumps located in a collector tank system?"", ""options"": [""Wing leading edge"", ""Integral to each main tank"", ""Within the collector tank""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.3.000"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.9(c),,2. What prevents reverse flow in a booster pump system?,Flapper valves,Check valves,Air release valves,,Air release valves,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""2. What prevents reverse flow in a booster pump system?\na) Flapper valves\nb) Check valves\nc) Air release valves"", ""question"": ""2. What prevents reverse flow in a booster pump system?"", ""options"": [""Flapper valves"", ""Check valves"", ""Air release valves""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.9(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M11A,M11A.11.03,,3. Which aircraft is referenced for booster pump locations?,A320,B787,Concorde,,A320,MEDIUM,,,,REVIEWED,Rans exact context,1,Module 11 Rans.pdf,"{""raw"": ""3. Which aircraft is referenced for booster pump locations?\na) A320\nb) B787\nc) Concorde"", ""question"": ""3. Which aircraft is referenced for booster pump locations?"", ""options"": [""A320"", ""B787"", ""Concorde""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Module 11 Rans.pdf"", ""source_module"": ""M11A"", ""fmt"": ""pdf"", ""module"": ""M11A"", ""syllabusRef"": ""M11A.11.03"", ""level"": null, ""difficulty"": ""MEDIUM""}"
