module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson
M4,,,"The term ""breakdown voltage"" in diodes refers to:",The voltage at which the diode fails permanently.,The voltage at which a diode conducts heavily in reverse bias.,The voltage required to forward bias the diode.,,A,EASY,,,,DRAFT,Found in Suntech corpus,1,M4 Standard EASA Exam.docx,"{""raw"": ""6. The term \""breakdown voltage\"" in diodes refers to:\n    a) The voltage at which the diode fails permanently.\n    b) The voltage at which a diode conducts heavily in reverse bias.\n    c) The voltage required to forward bias the diode."", ""question"": ""The term \""breakdown voltage\"" in diodes refers to:"", ""options"": [""The voltage at which the diode fails permanently."", ""The voltage at which a diode conducts heavily in reverse bias."", ""The voltage required to forward bias the diode.""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M4 Standard EASA Exam.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""EASY""}"
M4,,,7. Which type of diode is used to regulate voltage in power supplies?,Light Emitting Diode (LED),Zener Diode,Schottky Diode,,A,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,M4 Standard EASA Exam.docx,"{""raw"": ""7. Which type of diode is used to regulate voltage in power supplies?\n    a) Light Emitting Diode (LED)\n    b) Zener Diode\n    c) Schottky Diode"", ""question"": ""7. Which type of diode is used to regulate voltage in power supplies?"", ""options"": [""Light Emitting Diode (LED)"", ""Zener Diode"", ""Schottky Diode""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M4 Standard EASA Exam.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,"8. In terms of construction, what distinguishes a Schottky diode from a regular diode?",It has a metal-semiconductor junction.,It is made from organic materials.,It has a higher forward voltage drop.,,A,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,M4 Standard EASA Exam.docx,"{""raw"": ""8. In terms of construction, what distinguishes a Schottky diode from a regular diode?\n    a) It has a metal-semiconductor junction.\n    b) It is made from organic materials.\n    c) It has a higher forward voltage drop."", ""question"": ""8. In terms of construction, what distinguishes a Schottky diode from a regular diode?"", ""options"": [""It has a metal-semiconductor junction."", ""It is made from organic materials."", ""It has a higher forward voltage drop.""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M4 Standard EASA Exam.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,10. What happens in a halfwave rectifier circuit?,The entire AC waveform is used.,Only one half of the AC waveform is used.,The output is pure DC.,,A,EASY,,,,DRAFT,Found in Suntech corpus,1,M4 Standard EASA Exam.docx,"{""raw"": ""10. What happens in a halfwave rectifier circuit?\n     a) The entire AC waveform is used.\n     b) Only one half of the AC waveform is used.\n     c) The output is pure DC."", ""question"": ""10. What happens in a halfwave rectifier circuit?"", ""options"": [""The entire AC waveform is used."", ""Only one half of the AC waveform is used."", ""The output is pure DC.""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M4 Standard EASA Exam.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""EASY""}"
M4,,,"In a voltage doubler circuit, diodes are used to:",Reduce the voltage.,Increase the output voltage to twice the input voltage.,Stabilize the voltage.,,B,EASY,,,,DRAFT,Found in Suntech corpus,1,M4 Standard EASA Exam.docx,"{""raw"": ""12. In a voltage doubler circuit, diodes are used to:\n     a) Reduce the voltage.\n     b) Increase the output voltage to twice the input voltage.\n     c) Stabilize the voltage."", ""question"": ""In a voltage doubler circuit, diodes are used to:"", ""options"": [""Reduce the voltage."", ""Increase the output voltage to twice the input voltage."", ""Stabilize the voltage.""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M4 Standard EASA Exam.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""EASY""}"
M4,,,13. What is the role of a diode in an electronic switching application?,To store charge.,To control the direction of current flow.,To increase current flow.,,B,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,M4 Standard EASA Exam.docx,"{""raw"": ""13. What is the role of a diode in an electronic switching application?\n     a) To store charge.\n     b) To control the direction of current flow.\n     c) To increase current flow."", ""question"": ""13. What is the role of a diode in an electronic switching application?"", ""options"": [""To store charge."", ""To control the direction of current flow."", ""To increase current flow.""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M4 Standard EASA Exam.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,"15. In a bridge rectifier circuit, how many diodes are typically used?",Two,Four,Six,,B,MEDIUM,,,,DRAFT,ANSWERED,"Found in Suntech corpus - Bridge rectifier uses 4 diodes (D1, D2, D3, D4)",M4 Standard EASA Exam.docx,"{""raw"": ""15. In a bridge rectifier circuit, how many diodes are typically used?\n     a) Two\n     b) Four\n     c) Six"", ""question"": ""15. In a bridge rectifier circuit, how many diodes are typically used?"", ""options"": [""Two"", ""Four"", ""Six""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M4 Standard EASA Exam.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,16. Which of the following is a type of transistor?,Bipolar Junction Transistor (BJT),Light Emitting Transistor (LET),Capacitive Transistor (CT),,A,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,M4 Standard EASA Exam.docx,"{""raw"": ""16. Which of the following is a type of transistor?\n     a) Bipolar Junction Transistor (BJT)\n     b) Light Emitting Transistor (LET)\n     c) Capacitive Transistor (CT)"", ""question"": ""16. Which of the following is a type of transistor?"", ""options"": [""Bipolar Junction Transistor (BJT)"", ""Light Emitting Transistor (LET)"", ""Capacitive Transistor (CT)""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M4 Standard EASA Exam.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,A primary characteristic of an NPN transistor is:,It is positively charged.,It has two N-type and one P-type regions.,It emits light when current flows through it.,,B,EASY,,,,DRAFT,Found in Suntech corpus,1,M4 Standard EASA Exam.docx,"{""raw"": ""17. A primary characteristic of an NPN transistor is:\n     a) It is positively charged.\n     b) It has two N-type and one P-type regions.\n     c) It emits light when current flows through it."", ""question"": ""A primary characteristic of an NPN transistor is:"", ""options"": [""It is positively charged."", ""It has two N-type and one P-type regions."", ""It emits light when current flows through it.""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M4 Standard EASA Exam.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""EASY""}"
M4,,,The three terminals of a BJT are called:,"Source, Drain, Gate","Emitter, Base, Collector","Anode, Cathode, Gate",,B,EASY,,,,DRAFT,Found in Suntech corpus,1,M4 Standard EASA Exam.docx,"{""raw"": ""18. The three terminals of a BJT are called:\n     a) Source, Drain, Gate\n     b) Emitter, Base, Collector\n     c) Anode, Cathode, Gate"", ""question"": ""The three terminals of a BJT are called:"", ""options"": [""Source, Drain, Gate"", ""Emitter, Base, Collector"", ""Anode, Cathode, Gate""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M4 Standard EASA Exam.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""EASY""}"
M4,,,"In an NPN transistor, the current flows from:",Collector to Emitter,Emitter to Base,Collector to Base,,A,EASY,,,,DRAFT,Found in Suntech corpus,1,M4 Standard EASA Exam.docx,"{""raw"": ""20. In an NPN transistor, the current flows from:\n     a) Collector to Emitter\n     b) Emitter to Base\n     c) Collector to Base"", ""question"": ""In an NPN transistor, the current flows from:"", ""options"": [""Collector to Emitter"", ""Emitter to Base"", ""Collector to Base""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M4 Standard EASA Exam.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""EASY""}"
M4,,,The transistor operates in active region when:,Both junctions are forward biased.,Emitter-Base junction is forward biased and Collector-Base junction is reverse biased.,Both junctions are reverse biased.,,B,EASY,,,,DRAFT,Found in Suntech corpus,1,M4 Standard EASA Exam.docx,"{""raw"": ""21. The transistor operates in active region when:\n     a) Both junctions are forward biased.\n     b) Emitter-Base junction is forward biased and Collector-Base junction is reverse biased.\n     c) Both junctions are reverse biased."", ""question"": ""The transistor operates in active region when:"", ""options"": [""Both junctions are forward biased."", ""Emitter-Base junction is forward biased and Collector-Base junction is reverse biased."", ""Both junctions are reverse biased.""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M4 Standard EASA Exam.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""EASY""}"
M4,,,22. Which mode of operation is used for switching applications?,Active mode,Saturation and Cutoff modes,Inversion mode,,B,MEDIUM,,,,DRAFT,ANSWERED,Found in Suntech corpus - Saturation and Cutoff modes are used for switching,M4 Standard EASA Exam.docx,"{""raw"": ""22. Which mode of operation is used for switching applications?\n     a) Active mode\n     b) Saturation and Cutoff modes\n     c) Inversion mode"", ""question"": ""22. Which mode of operation is used for switching applications?"", ""options"": [""Active mode"", ""Saturation and Cutoff modes"", ""Inversion mode""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M4 Standard EASA Exam.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,A transistor in saturation mode acts as:,A closed switch,An open switch,A variable resistor,,A,EASY,,,,DRAFT,ANSWERED,Found in Suntech corpus - Saturated transistor acts like a closed switch,M4 Standard EASA Exam.docx,"{""raw"": ""23. A transistor in saturation mode acts as:\n     a) A closed switch\n     b) An open switch\n     c) A variable resistor"", ""question"": ""A transistor in saturation mode acts as:"", ""options"": [""A closed switch"", ""An open switch"", ""A variable resistor""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M4 Standard EASA Exam.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""EASY""}"
M4,,,"In a common emitter amplifier, the output signal is:",In phase with the input,Out of phase with the input,Doubled in amplitude,,B,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,M4 Standard EASA Exam.docx,"{""raw"": ""24. In a common emitter amplifier, the output signal is:\n     a) In phase with the input\n     b) Out of phase with the input\n     c) Doubled in amplitude"", ""question"": ""In a common emitter amplifier, the output signal is:"", ""options"": [""In phase with the input"", ""Out of phase with the input"", ""Doubled in amplitude""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M4 Standard EASA Exam.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,The function of the base in a BJT transistor is to:,Control the current flow between emitter and collector,Provide power,Act as a ground,,A,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,M4 Standard EASA Exam.docx,"{""raw"": ""25. The function of the base in a BJT transistor is to:\n     a) Control the current flow between emitter and collector\n     b) Provide power\n     c) Act as a ground"", ""question"": ""The function of the base in a BJT transistor is to:"", ""options"": [""Control the current flow between emitter and collector"", ""Provide power"", ""Act as a ground""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M4 Standard EASA Exam.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,"In a field-effect transistor (FET), the current flow is controlled by:",The Base current,The Gate voltage,The Collector current,,B,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,M4 Standard EASA Exam.docx,"{""raw"": ""26. In a field-effect transistor (FET), the current flow is controlled by:\n     a) The Base current\n     b) The Gate voltage\n     c) The Collector current"", ""question"": ""In a field-effect transistor (FET), the current flow is controlled by:"", ""options"": [""The Base current"", ""The Gate voltage"", ""The Collector current""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M4 Standard EASA Exam.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,M4.04.02,,The primary advantage of integrated circuits over discrete circuits is:,Higher reliability and reduced size,Lower cost for small quantities,Easier to repair,,A,MEDIUM,,,,DRAFT,ANSWERED,"Found in Suntech corpus - ICs offer higher reliability and reduced size (100:1 weight, 1000:1 volume reduction)",M4 Standard EASA Exam.docx,"{""raw"": ""28. The primary advantage of integrated circuits over discrete circuits is:\n     a) Higher reliability and reduced size\n     b) Lower cost for small quantities\n     c) Easier to repair"", ""question"": ""The primary advantage of integrated circuits over discrete circuits is:"", ""options"": [""Higher reliability and reduced size"", ""Lower cost for small quantities"", ""Easier to repair""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M4 Standard EASA Exam.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""syllabusRef"": ""M4.04.02"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M4,M4.04.02,,29. Which of the following is a type of integrated circuit?,Monolithic,Hybrid,Both a and b,,C,MEDIUM,,,,DRAFT,ANSWERED,Found in Suntech corpus - Both Monolithic and Hybrid are types of integrated circuits,M4 Standard EASA Exam.docx,"{""raw"": ""29. Which of the following is a type of integrated circuit?\n     a) Monolithic\n     b) Hybrid\n     c) Both a and b"", ""question"": ""29. Which of the following is a type of integrated circuit?"", ""options"": [""Monolithic"", ""Hybrid"", ""Both a and b""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M4 Standard EASA Exam.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""syllabusRef"": ""M4.04.02"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M4,,,A monolithic IC is characterized by:,All components being fabricated in a single piece of semiconductor material,Components being connected by wires,Using separate chips for each function,,B,EASY,,,,DRAFT,Found in Suntech corpus,1,M4 Standard EASA Exam.docx,"{""raw"": ""30. A monolithic IC is characterized by:\n     a) All components being fabricated in a single piece of semiconductor material\n     b) Components being connected by wires\n     c) Using separate chips for each function"", ""question"": ""A monolithic IC is characterized by:"", ""options"": [""All components being fabricated in a single piece of semiconductor material"", ""Components being connected by wires"", ""Using separate chips for each function""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M4 Standard EASA Exam.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""EASY""}"
M4,,,31. What is a hybrid IC?,An IC that combines monolithic and film components,An IC made from organic materials,An IC with only passive components,,A,EASY,,,,DRAFT,Found in Suntech corpus,1,M4 Standard EASA Exam.docx,"{""raw"": ""31. What is a hybrid IC?\n     a) An IC that combines monolithic and film components\n     b) An IC made from organic materials\n     c) An IC with only passive components"", ""question"": ""31. What is a hybrid IC?"", ""options"": [""An IC that combines monolithic and film components"", ""An IC made from organic materials"", ""An IC with only passive components""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M4 Standard EASA Exam.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""EASY""}"
M4,M4.04.02,,Film integrated circuits are used for:,Active components,Passive components,Both active and passive components,,B,EASY,,,,DRAFT,Found in Suntech corpus,1,M4 Standard EASA Exam.docx,"{""raw"": ""32. Film integrated circuits are used for:\n     a) Active components\n     b) Passive components\n     c) Both active and passive components"", ""question"": ""Film integrated circuits are used for:"", ""options"": [""Active components"", ""Passive components"", ""Both active and passive components""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M4 Standard EASA Exam.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""syllabusRef"": ""M4.04.02"", ""level"": null, ""difficulty"": ""EASY""}"
M4,,,A printed circuit board (PCB) primarily serves to:,Provide mechanical support and electrical connections for electronic components,Store electrical energy,Act as a heat sink,,A,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,M4 Standard EASA Exam.docx,"{""raw"": ""33. A printed circuit board (PCB) primarily serves to:\n     a) Provide mechanical support and electrical connections for electronic components\n     b) Store electrical energy\n     c) Act as a heat sink"", ""question"": ""A printed circuit board (PCB) primarily serves to:"", ""options"": [""Provide mechanical support and electrical connections for electronic components"", ""Store electrical energy"", ""Act as a heat sink""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M4 Standard EASA Exam.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,34. Which method is NOT commonly used for PCB manufacturing?,Photoengraving,Silk Screen,Wire wrapping,,B,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,M4 Standard EASA Exam.docx,"{""raw"": ""34. Which method is NOT commonly used for PCB manufacturing?\n     a) Photoengraving\n     b) Silk Screen\n     c) Wire wrapping"", ""question"": ""34. Which method is NOT commonly used for PCB manufacturing?"", ""options"": [""Photoengraving"", ""Silk Screen"", ""Wire wrapping""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M4 Standard EASA Exam.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,PCBs are preferred in electronic devices because they:,"Are rugged, inexpensive, and reliable",Require less design effort,Have high initial costs for small volume production,,B,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,M4 Standard EASA Exam.docx,"{""raw"": ""35. PCBs are preferred in electronic devices because they:\n     a) Are rugged, inexpensive, and reliable\n     b) Require less design effort\n     c) Have high initial costs for small volume production"", ""question"": ""PCBs are preferred in electronic devices because they:"", ""options"": [""Are rugged, inexpensive, and reliable"", ""Require less design effort"", ""Have high initial costs for small volume production""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M4 Standard EASA Exam.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,"In a servo system, the control signal:",Directly moves the load,Is amplified to move the load,Acts as the power source,,B,EASY,,,,DRAFT,Found in Suntech corpus,1,M4 Standard EASA Exam.docx,"{""raw"": ""39. In a servo system, the control signal:\n     a) Directly moves the load\n     b) Is amplified to move the load\n     c) Acts as the power source"", ""question"": ""In a servo system, the control signal:"", ""options"": [""Directly moves the load"", ""Is amplified to move the load"", ""Acts as the power source""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""M4 Standard EASA Exam.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""EASY""}"
M4,,,1. What does a half wave rectifier do during the positive half cycle of the input AC signal?,Blocks the current flow,Allows current to pass through,Reverses the polarity of the current,,A,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,Questions M4 Group 1.docx,"{""raw"": ""1. What does a half wave rectifier do during the positive half cycle of the input AC signal?\n   A. Blocks the current flow\n   B. Allows current to pass through\n   C. Reverses the polarity of the current"", ""question"": ""1. What does a half wave rectifier do during the positive half cycle of the input AC signal?"", ""options"": [""Blocks the current flow"", ""Allows current to pass through"", ""Reverses the polarity of the current""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Questions M4 Group 1.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,2. What component is used to smooth the pulsating DC output of a half wave rectifier?,Inductor,Reservoir Capacitor,Resistor,,B,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,Questions M4 Group 1.docx,"{""raw"": ""2. What component is used to smooth the pulsating DC output of a half wave rectifier?\n   A. Inductor\n   B. Reservoir Capacitor\n   C. Resistor"", ""question"": ""2. What component is used to smooth the pulsating DC output of a half wave rectifier?"", ""options"": [""Inductor"", ""Reservoir Capacitor"", ""Resistor""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Questions M4 Group 1.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,3. What is the frequency of the ripple in the output of a half wave rectifier in the EU if the input is 50 Hz?,25 Hz,50 Hz,100 Hz,,B,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,Questions M4 Group 1.docx,"{""raw"": ""3. What is the frequency of the ripple in the output of a half wave rectifier in the EU if the input is 50 Hz?\n   A. 25 Hz\n   B. 50 Hz\n   C. 100 Hz"", ""question"": ""3. What is the frequency of the ripple in the output of a half wave rectifier in the EU if the input is 50 Hz?"", ""options"": [""25 Hz"", ""50 Hz"", ""100 Hz""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Questions M4 Group 1.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,4. What happens to the output voltage of a half wave rectifier if the diode is reversed?,Voltage doubles,Output voltage becomes negative,No output voltage,,B,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,Questions M4 Group 1.docx,"{""raw"": ""4. What happens to the output voltage of a half wave rectifier if the diode is reversed?\n   A. Voltage doubles\n   B. Output voltage becomes negative\n   C. No output voltage"", ""question"": ""4. What happens to the output voltage of a half wave rectifier if the diode is reversed?"", ""options"": [""Voltage doubles"", ""Output voltage becomes negative"", ""No output voltage""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Questions M4 Group 1.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,"5. In a half wave rectifier, what is the purpose of the transformer?",To increase the frequency,To step up or step down the input voltage,To convert AC to DC,,B,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,Questions M4 Group 1.docx,"{""raw"": ""5. In a half wave rectifier, what is the purpose of the transformer?\n   A. To increase the frequency\n   B. To step up or step down the input voltage\n   C. To convert AC to DC"", ""question"": ""5. In a half wave rectifier, what is the purpose of the transformer?"", ""options"": [""To increase the frequency"", ""To step up or step down the input voltage"", ""To convert AC to DC""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Questions M4 Group 1.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,6. Which type of diode is typically used in a half wave rectifier?,Zener diode,Standard silicon diode,Schottky diode,,B,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,Questions M4 Group 1.docx,"{""raw"": ""6. Which type of diode is typically used in a half wave rectifier?\n   A. Zener diode\n   B. Standard silicon diode\n   C. Schottky diode"", ""question"": ""6. Which type of diode is typically used in a half wave rectifier?"", ""options"": [""Zener diode"", ""Standard silicon diode"", ""Schottky diode""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Questions M4 Group 1.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,7. What is the main disadvantage of a half wave rectifier?,Low efficiency,High cost,Complexity,,A,MEDIUM,,,,DRAFT,ANSWERED,"Found in Suntech corpus - Half wave rectifier only uses half the AC cycle, resulting in low efficiency",Questions M4 Group 1.docx,"{""raw"": ""7. What is the main disadvantage of a half wave rectifier?\n   A. Low efficiency\n   B. High cost\n   C. Complexity"", ""question"": ""7. What is the main disadvantage of a half wave rectifier?"", ""options"": [""Low efficiency"", ""High cost"", ""Complexity""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Questions M4 Group 1.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,8. What is the peak inverse voltage (PIV) in a half wave rectifier?,Twice the peak output voltage,Equal to the peak output voltage,Half the peak output voltage,,A,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,Questions M4 Group 1.docx,"{""raw"": ""8. What is the peak inverse voltage (PIV) in a half wave rectifier?\n   A. Twice the peak output voltage\n   B. Equal to the peak output voltage\n   C. Half the peak output voltage"", ""question"": ""8. What is the peak inverse voltage (PIV) in a half wave rectifier?"", ""options"": [""Twice the peak output voltage"", ""Equal to the peak output voltage"", ""Half the peak output voltage""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Questions M4 Group 1.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,9. What kind of current flows through the load in a half wave rectifier?,AC current,Pulsating DC current,Pure DC current,,A,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,Questions M4 Group 1.docx,"{""raw"": ""9. What kind of current flows through the load in a half wave rectifier?\n   A. AC current\n   B. Pulsating DC current\n   C. Pure DC current"", ""question"": ""9. What kind of current flows through the load in a half wave rectifier?"", ""options"": [""AC current"", ""Pulsating DC current"", ""Pure DC current""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Questions M4 Group 1.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,10. What happens to the capacitor in a half wave rectifier circuit when the input AC voltage is at its peak?,Discharges,Charges to the peak voltage,Remains unchanged,,B,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,Questions M4 Group 1.docx,"{""raw"": ""10. What happens to the capacitor in a half wave rectifier circuit when the input AC voltage is at its peak?\n    A. Discharges\n    B. Charges to the peak voltage\n    C. Remains unchanged\nFull Wave Rectifier"", ""question"": ""10. What happens to the capacitor in a half wave rectifier circuit when the input AC voltage is at its peak?"", ""options"": [""Discharges"", ""Charges to the peak voltage"", ""Remains unchanged""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Questions M4 Group 1.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,11.Minimum number of diodes are used in a full wave bridge rectifier?,2,4,6,,B,MEDIUM,,,,DRAFT,ANSWERED,Found in Suntech corpus - Full wave bridge rectifier requires minimum 4 diodes,Questions M4 Group 1.docx,"{""raw"": ""11.Minimum number of diodes are used in a full wave bridge rectifier?\n    A. 2\n    B. 4\n    C. 6"", ""question"": ""11.Minimum number of diodes are used in a full wave bridge rectifier?"", ""options"": [""2"", ""4"", ""6""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Questions M4 Group 1.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
M4,,,17. Which configuration is commonly used for full wave rectification?,Single diode,Bridge rectifier,Series diode,,B,MEDIUM,,,,DRAFT,Found in Suntech corpus,1,Questions M4 Group 1.docx,"{""raw"": ""17. Which configuration is commonly used for full wave rectification?\n    A. Single diode\n    B. Bridge rectifier\n    C. Series diode"", ""question"": ""17. Which configuration is commonly used for full wave rectification?"", ""options"": [""Single diode"", ""Bridge rectifier"", ""Series diode""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Questions M4 Group 1.docx"", ""source_module"": ""M4"", ""fmt"": ""docx"", ""module"": ""M4"", ""difficulty"": ""MEDIUM""}"
